dataset,method,method_raw,seed,config_hash,setting_type,k,source_file,source_files,duplicate_source_count,source_kind,context_label,early_stop_reason,task_count,accs_seen_per_task,acc_matrix_taskwise,use_diversity_buffer,use_kd,use_proto_align,gan_train_on_real_buffer,use_wgan_gp,use_projection_critic,main_method_variant,classifier_backbone,clf_optimizer,scaler_mode,buffer_update_mode,result_validity,paper_use_category,validity_reason,mean_acc_seen,min_acc_seen,final_taskwise_average_accuracy,forgetting,backward_transfer,bwt,precision_macro,precision_weighted,recall_macro,recall_weighted,macro_f1,weighted_f1,balanced_accuracy,old_class_accuracy,new_class_accuracy,plasticity_stability_gap,memory_MB,replay_memory_MB,generated_replay_MB,real_buffer_MB,model_memory_MB,gpu_peak_memory_MB,mmd_real_generated,wasserstein_real_generated,feature_center_l2,elapsed_minutes
az_class,hybrid_diversity_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer,42,cc5f4b33d7d48e43,ablation,100,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json;result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/seed=42/full-result.json,2,run,az,,11,"[0.8336699745323615, 0.773860965810022, 0.7440098300225272, 0.7120166946843661, 0.660790242402501, 0.6576997112608277, 0.6275494606280299, 0.6149409609913877, 0.598526348275596, 0.5935736156712288, 0.5698728947091986]","[[0.83367, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.745148, 0.9551, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.696145, 0.929047, 0.888889, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.647405, 0.87694, 0.864883, 0.794773, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.592342, 0.916851, 0.733196, 0.676787, 0.736074, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.586985, 0.933481, 0.731139, 0.646042, 0.64191, 0.868193, -1.0, -1.0, -1.0, -1.0, -1.0], [0.563976, 0.908537, 0.662551, 0.56495, 0.493811, 0.891081, 0.768068, -1.0, -1.0, -1.0, -1.0], [0.557478, 0.855322, 0.557613, 0.540738, 0.483201, 0.856354, 0.599906, 0.803546, -1.0, -1.0, -1.0], [0.53807, 0.913525, 0.520576, 0.494235, 0.522546, 0.895028, 0.536608, 0.728654, 0.877395, -1.0, -1.0], [0.512251, 0.840909, 0.588477, 0.57648, 0.468612, 0.896606, 0.454889, 0.654486, 0.908046, 0.993249, -1.0], [0.525512, 0.802106, 0.528121, 0.468486, 0.441645, 0.914759, 0.495985, 0.586831, 0.67433, 0.997468, 0.459366]]",True,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.671500972635277,0.5698728947091986,0.6267825563700931,0.21427791200325155,-0.20837142036614456,-0.20837142036614456,0.5243863099948752,0.6380654308314766,0.7370466158983088,0.5698728947091986,0.5572554567058845,0.5626577236572686,0.7370466158983088,0.575792230789095,0.459366391184573,-0.11642583960452202,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,3132.85546875,0.0029124021530151367,0.05563429370522499,0.827584445476532,20.31766575574875
az_class,hybrid_diversity_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer,43,a297cf4e848cc134,ablation,100,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json;result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/seed=43/full-result.json,2,run,az,,11,"[0.842184652127459, 0.7822878228782287, 0.7329521611414184, 0.6984730962485975, 0.678246809998252, 0.6425015022748733, 0.6396327173537208, 0.5765034348480952, 0.5984984553488037, 0.5843522510424765, 0.5742497986624181]","[[0.842185, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.776193, 0.831392, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.742002, 0.683038, 0.694397, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.696499, 0.614177, 0.568761, 0.942857, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.654956, 0.594937, 0.603565, 0.892683, 0.810482, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.624159, 0.52557, 0.55348, 0.91777, 0.691824, 0.92029, -1.0, -1.0, -1.0, -1.0, -1.0], [0.616366, 0.52962, 0.544992, 0.900348, 0.527463, 0.905797, 0.816185, -1.0, -1.0, -1.0, -1.0], [0.582741, 0.52557, 0.50764, 0.393728, 0.457442, 0.876812, 0.713292, 0.686242, -1.0, -1.0, -1.0], [0.56992, 0.529114, 0.494907, 0.889895, 0.486373, 0.94686, 0.704138, 0.633389, 0.742301, -1.0, -1.0], [0.570674, 0.457215, 0.435484, 0.898258, 0.475472, 0.89372, 0.670817, 0.479866, 0.661264, 0.945652, -1.0], [0.559424, 0.471392, 0.511036, 0.91777, 0.451992, 0.925121, 0.652142, 0.379195, 0.486224, 0.906522, 0.911877]]",True,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.6681711547203949,0.5742497986624181,0.6520631162218057,0.19977364745575804,-0.19711664262484013,-0.19711664262484013,0.5162571734567021,0.6455952909428169,0.7436961370949642,0.5742497986624181,0.5505392419990756,0.5699177691995672,0.7436961370949642,0.5711357693123189,0.9118773946360154,0.34074162532369645,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,2927.31591796875,0.002961874008178711,0.05631524324417114,0.8263073563575745,19.972538566589357
az_class,hybrid_diversity_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer,44,67d44792e8e55fd9,ablation,100,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json;result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/seed=44/full-result.json,2,run,az,,11,"[0.8559395515917255, 0.7845596272219985, 0.7561981229316986, 0.7298988926336062, 0.6978087554303719, 0.6757588672633423, 0.6550061334122922, 0.5979282486101668, 0.6073011429904362, 0.5992142910088207, 0.5994607654329633]","[[0.85594, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.777035, 0.882781, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.734361, 0.870655, 0.957143, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.704447, 0.830234, 0.944762, 0.965385, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.674532, 0.571544, 0.868571, 0.980769, 0.82165, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.648767, 0.687955, 0.726667, 0.965385, 0.790151, 0.876471, -1.0, -1.0, -1.0, -1.0, -1.0], [0.602998, 0.68553, 0.749524, 0.938462, 0.76575, 0.847059, 0.792393, -1.0, -1.0, -1.0, -1.0], [0.538709, 0.696847, 0.722857, 0.965385, 0.775067, 0.829412, 0.716719, 0.501468, -1.0, -1.0, -1.0], [0.593769, 0.670978, 0.652381, 0.846154, 0.661491, 0.864706, 0.615689, 0.321586, 0.930459, -1.0, -1.0], [0.586647, 0.664511, 0.553333, 0.953846, 0.673913, 0.794118, 0.589937, 0.31351, 0.820584, 0.702381, -1.0], [0.56689, 0.667745, 0.624762, 0.965385, 0.678793, 0.782353, 0.595087, 0.312041, 0.815021, 0.56746, 0.851617]]",True,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.6871885816843111,0.5979282486101668,0.6751957587648817,0.17259185753892875,-0.1710533960004672,-0.1710533960004672,0.5243972802333835,0.6630075012223664,0.760511172158513,0.5994607654329633,0.5638988706064245,0.5932388937850637,0.760511172158513,0.5847231487658439,0.8516169942929613,0.2668938455271175,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,3159.89794921875,0.005208253860473633,0.05821524187922478,1.1180429458618164,19.918499477704366
az_class,hybrid_diversity_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer,45,dcb823370af3de5c,ablation,100,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json;result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/seed=45/full-result.json,2,run,az,,11,"[0.8645434552415086, 0.7756749035852021, 0.7437809259133735, 0.7170246409276585, 0.6794923103310274, 0.6439818651586798, 0.6452941176470588, 0.6479653159340659, 0.5861150353178608, 0.5669255540822126, 0.570958366889597]","[[0.864543, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.756618, 0.911304, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.71638, 0.855072, 0.936085, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.689745, 0.843478, 0.768309, 0.901176, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.627759, 0.773333, 0.725699, 0.915294, 0.825767, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.593712, 0.758841, 0.750999, 0.788235, 0.562473, 0.798147, -1.0, -1.0, -1.0, -1.0, -1.0], [0.586055, 0.769275, 0.683089, 0.785882, 0.516645, 0.745533, 0.909893, -1.0, -1.0, -1.0, -1.0], [0.593467, 0.673043, 0.701731, 0.92, 0.588846, 0.680675, 0.899811, 0.738294, -1.0, -1.0, -1.0], [0.571882, 0.443478, 0.725699, 0.734118, 0.530912, 0.649901, 0.89477, 0.5301, 0.427316, -1.0, -1.0], [0.548342, 0.387826, 0.580559, 0.823529, 0.47687, 0.60953, 0.89666, 0.609532, 0.344828, 0.722222, -1.0], [0.571557, 0.433043, 0.593875, 0.792941, 0.392996, 0.607545, 0.889099, 0.488294, 0.325896, 0.514815, 0.786969]]",True,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.6765233173662041,0.5669255540822126,0.5815481226479015,0.24435117447066465,-0.24246882152948818,-0.24246882152948818,0.518064858532484,0.6351814734322346,0.748255745716684,0.570958366889597,0.556049796875627,0.5635172289957009,0.748255745716684,0.5532487213487403,0.7869685767097967,0.23371985536105644,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,3058.15625,0.0021756887435913086,0.05358399823307991,0.7002633213996887,19.734072510401408
az_class,hybrid_diversity_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer,46,a2cc58548e215cd3,ablation,100,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_diversity_buffer_results.json;result/final-run/AZ-Class/ablation/hybrid_diversity_buffer/seed=46/full-result.json,2,run,az,,11,"[0.8371119412598222, 0.7285055142921449, 0.7095492911127048, 0.6724065957002714, 0.6552289879529367, 0.6571062622935822, 0.6049467536928891, 0.5997799869621904, 0.5740527702527183, 0.5699105965117983, 0.5633600616268076]","[[0.837112, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.726652, 0.741318, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.72092, 0.593054, 0.949296, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.674159, 0.520036, 0.957746, 0.878496, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.644467, 0.428317, 0.946479, 0.820636, 0.840479, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.654386, 0.400267, 0.949296, 0.728062, 0.795758, 0.924242, -1.0, -1.0, -1.0, -1.0, -1.0], [0.606467, 0.331701, 0.946479, 0.737705, 0.697095, 0.581439, 0.705676, -1.0, -1.0, -1.0, -1.0], [0.574391, 0.388246, 0.929577, 0.8081, 0.65929, 0.717803, 0.546601, 0.934713, -1.0, -1.0, -1.0], [0.536777, 0.351291, 0.88169, 0.708775, 0.658829, 0.549242, 0.428872, 0.897293, 0.76571, -1.0, -1.0], [0.545472, 0.350846, 0.8, 0.682739, 0.634855, 0.522727, 0.39103, 0.880573, 0.706201, 0.843478, -1.0], [0.539289, 0.323241, 0.890141, 0.605593, 0.648225, 0.505682, 0.361598, 0.895701, 0.619226, 0.852174, 0.749803]]",True,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.6519962510598061,0.5633600616268076,0.6355156290703745,0.21881020610726934,-0.21796513568473413,-0.21796513568473413,0.5064874345298208,0.6294468544628201,0.7390479287561851,0.5633600616268076,0.5435196367607685,0.5570838700885863,0.7390479287561851,0.5547046753627437,0.749802683504341,0.19509800814159728,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,2929.26611328125,0.003547191619873047,0.05427855625748634,0.9057123064994812,19.944554444154104
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer,42,cd874afbae7f6aae,ablation,100,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,1,run,az,,11,"[0.8318257662246421, 0.7959214616026078, 0.7882449313946345, 0.7591443974262362, 0.7332035053554041, 0.7258902791145332, 0.7032362318207626, 0.6972448462647598, 0.692384846848237, 0.6966466226435976, 0.6715921425820232]","[[0.831826, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.766927, 0.978936, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.751559, 0.916851, 0.915638, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.723983, 0.881929, 0.872428, 0.764412, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.719856, 0.86031, 0.774348, 0.700999, 0.709549, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.708615, 0.860865, 0.768861, 0.694081, 0.609637, 0.912391, -1.0, -1.0, -1.0, -1.0, -1.0], [0.67902, 0.856984, 0.797668, 0.673328, 0.526967, 0.8382, 0.781767, -1.0, -1.0, -1.0, -1.0], [0.667603, 0.873614, 0.745542, 0.672944, 0.560124, 0.825572, 0.578177, 0.846237, -1.0, -1.0, -1.0], [0.655397, 0.858647, 0.714678, 0.680246, 0.584439, 0.873717, 0.645725, 0.759407, 0.877395, -1.0, -1.0], [0.660139, 0.849224, 0.703018, 0.642198, 0.600354, 0.865825, 0.597071, 0.730463, 0.873563, 0.989873, -1.0], [0.676473, 0.865299, 0.688615, 0.601845, 0.507515, 0.89266, 0.549362, 0.692836, 0.835249, 0.992405, 0.40978]]",False,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_memory_efficient_hr,memory_efficient_hr_table,ablation hybrid_random_buffer aggregate provides simplified HR memory-efficient result,0.7359395482979489,0.6715921425820232,0.7010945067679869,0.13057639448042382,-0.13057639448042382,-0.13057639448042382,0.600172886343337,0.734491502522999,0.7913255209379014,0.6715921425820232,0.6392906682138242,0.6800648040038783,0.7913255209379014,0.685616261482274,0.4097796143250689,-0.2758366471572051,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,3132.900390625,0.0025292634963989258,0.05435429885983467,0.7938724756240845,13.501185210545858
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer,43,87e684aa3261bd8a,ablation,100,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,1,run,az,,11,"[0.8418704041229338, 0.7878787878787878, 0.753304657994125, 0.7205229523391385, 0.7107586086348541, 0.7171431024122242, 0.708363748127089, 0.6967047500091841, 0.6867591062576335, 0.6726623789667114, 0.6728176756889247]","[[0.84187, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.780718, 0.84557, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.760543, 0.742785, 0.673175, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.709258, 0.721519, 0.604414, 0.939373, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.690214, 0.669367, 0.582343, 0.888502, 0.838574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.701276, 0.698734, 0.583192, 0.892683, 0.766038, 0.905797, -1.0, -1.0, -1.0, -1.0, -1.0], [0.69034, 0.679494, 0.556027, 0.862021, 0.657862, 0.864734, 0.839619, -1.0, -1.0, -1.0, -1.0], [0.686506, 0.646582, 0.518676, 0.896167, 0.636897, 0.857488, 0.76309, 0.763423, -1.0, -1.0, -1.0], [0.671045, 0.639494, 0.520374, 0.897561, 0.663732, 0.881643, 0.753936, 0.656879, 0.789303, -1.0, -1.0], [0.6696, 0.648608, 0.516978, 0.841115, 0.600419, 0.852657, 0.745148, 0.58557, 0.539708, 0.941304, -1.0], [0.665577, 0.628354, 0.468591, 0.88223, 0.632704, 0.896135, 0.760527, 0.500839, 0.560778, 0.930435, 0.911877]]",False,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_memory_efficient_hr,memory_efficient_hr_table,ablation hybrid_random_buffer aggregate provides simplified HR memory-efficient result,0.7244351065846915,0.6726623789667114,0.7125498645382027,0.14518375621319418,-0.14518375621319418,-0.14518375621319418,0.6014249435936153,0.7410208458735844,0.796135340080347,0.6728176756889247,0.6382120257585772,0.6845952355438295,0.796135340080347,0.6706127641529437,0.9118773946360154,0.24126463048307167,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,2933.87841796875,0.001516580581665039,0.04300743341445923,0.5665949583053589,13.886510384082793
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer,44,eed388777e45a557,ablation,100,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,1,run,az,,11,"[0.8571163136380527, 0.8051544612552494, 0.7726360332013237, 0.776654362595624, 0.7514202511099441, 0.7364682483307288, 0.7281417875724377, 0.6878374595048594, 0.6776300443200374, 0.6861611444666815, 0.6835673517980322]","[[0.857116, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.797163, 0.909458, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.760002, 0.787389, 0.949524, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.761303, 0.813258, 0.917143, 0.988462, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.736529, 0.65481, 0.873333, 0.980769, 0.827862, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.730645, 0.679871, 0.738095, 0.976923, 0.767081, 0.917647, -1.0, -1.0, -1.0, -1.0, -1.0], [0.716276, 0.669361, 0.834286, 0.969231, 0.694765, 0.870588, 0.784073, -1.0, -1.0, -1.0, -1.0], [0.69398, 0.669361, 0.750476, 0.976923, 0.687666, 0.841176, 0.708796, 0.470631, -1.0, -1.0, -1.0], [0.686052, 0.663703, 0.792381, 0.95, 0.641526, 0.841176, 0.69691, 0.337004, 0.89847, -1.0, -1.0], [0.69813, 0.691997, 0.810476, 0.976923, 0.658829, 0.852941, 0.659271, 0.333333, 0.852573, 0.730159, -1.0], [0.677753, 0.670978, 0.789524, 0.953846, 0.708075, 0.811765, 0.692948, 0.334802, 0.852573, 0.646032, 0.828155]]",False,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_memory_efficient_hr,memory_efficient_hr_table,ablation hybrid_random_buffer aggregate provides simplified HR memory-efficient result,0.7420715870720883,0.6776300443200374,0.7242226666090844,0.11951072103887166,-0.11951072103887166,-0.11951072103887166,0.5982317663041737,0.7263406707340555,0.8002880430659638,0.6835673517980322,0.6454292751772478,0.6842189210633007,0.8002880430659638,0.6751167444963309,0.8281547241597971,0.15303797966346622,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,3159.9423828125,0.0031691789627075195,0.05287991464138031,0.8696653246879578,13.631589599450429
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer,45,e9de735d182ae120,ablation,100,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,1,run,az,,11,"[0.863566017756781, 0.8137408941579775, 0.790279943062428, 0.7893661879035446, 0.7618775370190384, 0.7279773801979232, 0.7379638009049774, 0.7262620192307693, 0.6875882946518668, 0.6783481720022732, 0.6856682656955776]","[[0.863566, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.800114, 0.910725, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.777633, 0.821449, 0.925433, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.773072, 0.83942, 0.866844, 0.92, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.738373, 0.823188, 0.877497, 0.88, 0.781669, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.709294, 0.804058, 0.770972, 0.884706, 0.653264, 0.784911, -1.0, -1.0, -1.0, -1.0, -1.0], [0.711086, 0.795942, 0.874834, 0.868235, 0.656723, 0.691926, 0.989288, -1.0, -1.0, -1.0, -1.0], [0.707095, 0.753043, 0.861518, 0.872941, 0.635538, 0.66777, 0.982987, 0.729933, -1.0, -1.0, -1.0], [0.67712, 0.787246, 0.852197, 0.872941, 0.576308, 0.666777, 0.984247, 0.666388, 0.436782, -1.0, -1.0], [0.675246, 0.793043, 0.856192, 0.865882, 0.577605, 0.627399, 0.967864, 0.623746, 0.361055, 0.733333, -1.0], [0.690722, 0.765217, 0.816245, 0.872941, 0.603545, 0.60589, 0.981727, 0.576923, 0.347532, 0.62284, 0.831793]]",False,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_memory_efficient_hr,memory_efficient_hr_table,ablation hybrid_random_buffer aggregate provides simplified HR memory-efficient result,0.7511489556893779,0.6783481720022732,0.7013977804948294,0.1192056303456737,-0.1192056303456737,-0.1192056303456737,0.6182779972149346,0.7352002511288857,0.7978467596171716,0.6856682656955776,0.656932308842058,0.68913304960436,0.7978467596171716,0.6736881985224474,0.8317929759704251,0.15810477744797768,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,2975.740234375,0.003171563148498535,0.0655001550912857,0.8731021285057068,13.777976437409718
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer,46,617976a3a581c3aa,ablation,100,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,result/final-run/AZ-Class/ablation/hybrid_random_buffer/ahr_malcl_v15_1_final_ablation_critic5_az_k100_hybrid_random_buffer_results.json,1,run,az,,11,"[0.8372407574391344, 0.745160927301373, 0.7383461135322998, 0.7254748486745982, 0.7059485304457882, 0.695530854032295, 0.6913002404671934, 0.6875407431551499, 0.6857164062789921, 0.6781474424739851, 0.6687208935887111]","[[0.837241, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.747005, 0.732413, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.748229, 0.635797, 0.95493, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.73509, 0.563669, 0.907042, 0.869817, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.688845, 0.569902, 0.912676, 0.84378, 0.869525, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.691292, 0.466607, 0.907042, 0.76567, 0.841402, 0.914773, -1.0, -1.0, -1.0, -1.0, -1.0], [0.701469, 0.489314, 0.895775, 0.832208, 0.65468, 0.846591, 0.743518, -1.0, -1.0, -1.0, -1.0], [0.68775, 0.491986, 0.912676, 0.733848, 0.693868, 0.780303, 0.659425, 0.914809, -1.0, -1.0, -1.0], [0.661149, 0.445236, 0.88169, 0.7946, 0.753343, 0.852273, 0.634198, 0.886943, 0.821057, -1.0, -1.0], [0.672163, 0.403829, 0.890141, 0.814851, 0.710005, 0.797348, 0.604064, 0.89172, 0.727008, 0.910145, -1.0], [0.660569, 0.448353, 0.861972, 0.68756, 0.698018, 0.859848, 0.62719, 0.879777, 0.686226, 0.857971, 0.712707]]",False,False,False,True,True,True,,mlp,adamw,incremental,strict,valid_memory_efficient_hr,memory_efficient_hr_table,ablation hybrid_random_buffer aggregate provides simplified HR memory-efficient result,0.7144661597626837,0.6687208935887111,0.7254718933649008,0.1300743228883822,-0.1300743228883822,-0.1300743228883822,0.5797641516214368,0.7365164723679893,0.7940728147895803,0.6687208935887111,0.6225512796307549,0.6749892927912967,0.7940728147895803,0.6666788802579511,0.712707182320442,0.04602830206249087,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,2933.87841796875,0.002444028854370117,0.050286006182432175,0.7323805689811707,13.989549922943116
