f1-score,label,precision,recall,support
0.9526184538653366,0,0.9720101781170484,0.9339853300733496,409.0
0.8496381667113374,1,0.9759852216748769,0.7522543901281443,2107.0
0.952076677316294,2,0.9470338983050848,0.9571734475374732,467.0
0.2870159453302961,3,0.7,0.18051575931232092,349.0
0.8251121076233184,4,0.9484536082474226,0.7301587301587301,126.0
0.9523809523809523,5,0.9523809523809523,0.9523809523809523,42.0
0.9668874172185431,6,0.948051948051948,0.9864864864864865,74.0
0.6258503401360545,7,0.5054945054945055,0.8214285714285714,112.0
0.9111111111111111,8,0.9653739612188366,0.8626237623762376,808.0
0.9206349206349206,9,0.9206349206349206,0.9206349206349206,63.0
0.974585635359116,10,0.9932432432432432,0.9566160520607375,922.0
0.7033639143730887,11,0.7516339869281046,0.6609195402298851,174.0
0.5454545454545454,12,0.40384615384615385,0.84,50.0
0.9893408134642356,13,0.9983017265779791,0.9805393383375035,3597.0
0.9508196721311475,14,0.9354838709677419,0.9666666666666667,60.0
0.7378640776699029,15,0.9223300970873787,0.6148867313915858,618.0
0.8319088319088319,16,0.9845857418111753,0.7202255109231853,1419.0
0.8636255075232864,17,0.9917718047174986,0.7648054145516074,2364.0
0.96,18,1.0,0.9230769230769231,39.0
0.26548672566371684,19,0.28846153846153844,0.2459016393442623,61.0
0.9827586206896551,20,0.9827586206896551,0.9827586206896551,174.0
0.9820273184759166,21,0.997080291970803,0.9674220963172805,706.0
0.9523809523809523,22,0.9722222222222222,0.9333333333333333,75.0
0.5098039215686274,23,0.45614035087719296,0.5777777777777777,45.0
0.45454545454545453,24,0.49295774647887325,0.42168674698795183,166.0
0.4444444444444444,25,0.32608695652173914,0.6976744186046512,43.0
0.75,26,0.7058823529411765,0.8,45.0
0.20238095238095238,27,0.4358974358974359,0.13178294573643412,129.0
0.4066666666666667,28,0.32275132275132273,0.5495495495495496,111.0
0.8424908424908425,29,0.8582089552238806,0.8273381294964028,139.0
0.871306960440661,30,0.9688195991091314,0.7916287534121929,1099.0
0.9281437125748503,31,0.9451219512195121,0.9117647058823529,170.0
0.6870748299319728,32,0.6516129032258065,0.7266187050359713,139.0
0.9265402843601895,33,0.9221698113207547,0.930952380952381,420.0
