accuracy,class_id
0.9339853300733496,0
0.7522543901281443,1
0.9571734475374732,2
0.18051575931232092,3
0.7301587301587301,4
0.9523809523809523,5
0.9864864864864865,6
0.8214285714285714,7
0.8626237623762376,8
0.9206349206349206,9
0.9566160520607375,10
0.6609195402298851,11
0.84,12
0.9805393383375035,13
0.9666666666666667,14
0.6148867313915858,15
0.7202255109231853,16
0.7648054145516074,17
0.9230769230769231,18
0.2459016393442623,19
0.9827586206896551,20
0.9674220963172805,21
0.9333333333333333,22
0.5777777777777777,23
0.42168674698795183,24
0.6976744186046512,25
0.8,26
0.13178294573643412,27
0.5495495495495496,28
0.8273381294964028,29
0.7916287534121929,30
0.9117647058823529,31
0.7266187050359713,32
0.930952380952381,33
0.8436911487758946,34
0.8666666666666667,35
1.0,36
0.9822485207100592,37
0.9870550161812298,38
0.9339984650805833,39
0.9803921568627451,40
0.9787234042553191,41
0.9449152542372882,42
0.0,43
1.0,44
0.6666666666666666,45
0.8064516129032258,46
0.8823529411764706,47
0.7310344827586207,48
0.20924574209245742,49
0.9294117647058824,50
0.855072463768116,51
0.8863636363636364,52
1.0,53
0.8178807947019867,54
1.0,55
0.9726027397260274,56
0.8826086956521739,57
0.7951070336391437,58
0.33098591549295775,59
0.9085714285714286,60
0.9868421052631579,61
0.43823845327604727,62
0.021739130434782608,63
0.92,64
1.0,65
0.8230088495575221,66
0.9835924006908463,67
0.39649122807017545,68
0.8857142857142857,69
0.9915254237288136,70
0.013986013986013986,71
1.0,72
0.9318181818181818,73
0.6935483870967742,74
0.9119170984455959,75
1.0,76
1.0,77
0.9795918367346939,78
0.9499702203692674,79
0.9016393442622951,80
1.0,81
0.8009708737864077,82
0.9583333333333334,83
1.0,84
1.0,85
0.8393782383419689,86
0.2,87
0.5789473684210527,88
0.6866952789699571,89
0.7222222222222222,90
0.8969072164948454,91
0.9959016393442623,92
0.5416666666666666,93
0.9877551020408163,94
0.9809523809523809,95
0.9835616438356164,96
0.7972972972972973,97
1.0,98
0.8767123287671232,99
