f1-score,label,precision,recall,support
0.9824561403508771,0,0.9655172413793104,1.0,84.0
0.93456980937661,1,0.9628450106157113,0.9079079079079079,999.0
0.5732758620689655,2,0.44932432432432434,0.7916666666666666,168.0
0.5925925925925926,3,0.42857142857142855,0.96,25.0
0.9387755102040817,4,0.9583333333333334,0.92,50.0
0.8619246861924686,5,0.7803030303030303,0.9626168224299065,107.0
0.8888888888888888,6,0.8,1.0,20.0
0.8299319727891157,7,0.9721115537848606,0.7240356083086054,337.0
0.9333333333333333,8,0.875,1.0,42.0
0.56,9,0.40384615384615385,0.9130434782608695,23.0
0.9135802469135802,10,0.8604651162790697,0.9736842105263158,38.0
0.8702290076335878,11,0.7702702702702703,1.0,57.0
0.6614173228346457,12,0.49411764705882355,1.0,42.0
0.47619047619047616,13,0.3211009174311927,0.9210526315789473,38.0
0.6870229007633588,14,0.7208237986270023,0.65625,480.0
0.9102756892230577,15,0.9125628140703518,0.908,1000.0
0.8023255813953488,16,0.8117647058823529,0.7931034482758621,87.0
0.43137254901960786,17,0.27848101265822783,0.9565217391304348,46.0
0.8240343347639485,18,0.7384615384615385,0.9320388349514563,206.0
0.4473684210526316,19,0.3469387755102041,0.6296296296296297,27.0
0.4300341296928328,20,0.2825112107623318,0.9,70.0
0.7820710973724884,21,0.8057324840764332,0.7597597597597597,333.0
0.41935483870967744,22,0.2653061224489796,1.0,26.0
0.9970089730807578,23,0.9940357852882704,1.0,1000.0
1.0,24,1.0,1.0,47.0
0.17353951890034364,25,0.5976331360946746,0.10150753768844221,995.0
0.8571428571428571,26,0.76,0.9827586206896551,58.0
0.8987854251012146,27,0.9024390243902439,0.8951612903225806,124.0
0.9545454545454546,28,0.9130434782608695,1.0,21.0
0.5142857142857142,29,0.35526315789473684,0.9310344827586207,29.0
0.7015706806282722,30,0.6090909090909091,0.8271604938271605,81.0
0.9803921568627451,31,0.9615384615384616,1.0,25.0
0.9731343283582089,32,0.9683168316831683,0.978,1000.0
0.9076620825147348,33,0.9112426035502958,0.9041095890410958,511.0
0.4722222222222222,34,0.37777777777777777,0.6296296296296297,27.0
0.44545454545454544,35,0.32131147540983607,0.725925925925926,135.0
0.7398373983739838,36,0.8786206896551724,0.6389167502507522,997.0
0.6039215686274509,37,0.4695121951219512,0.8461538461538461,91.0
0.9119638826185101,38,0.9044776119402985,0.9195751138088012,659.0
0.8531468531468531,39,0.8591549295774648,0.8472222222222222,360.0
0.7037037037037037,40,0.6440677966101694,0.7755102040816326,49.0
0.9496402877697842,41,0.9041095890410958,1.0,66.0
0.8620689655172413,42,0.7575757575757576,1.0,25.0
0.6712328767123288,43,0.5268817204301075,0.9245283018867925,53.0
0.49740932642487046,44,0.3333333333333333,0.9795918367346939,49.0
0.21212121212121213,45,0.11914893617021277,0.9655172413793104,29.0
0.9568221070811744,46,0.9618055555555556,0.9518900343642611,291.0
0.7830133798720186,47,0.9347222222222222,0.6736736736736737,999.0
0.972568578553616,48,0.9466019417475728,1.0,195.0
0.8200493015612161,49,0.8618307426597582,0.7821316614420063,638.0
0.8833333333333333,50,0.7910447761194029,1.0,53.0
0.5615914307574599,51,0.7196078431372549,0.4604767879548306,797.0
0.5605095541401274,52,0.43137254901960786,0.8,55.0
0.836272040302267,53,0.7443946188340808,0.9540229885057471,174.0
0.7988826815642458,54,0.8411764705882353,0.7606382978723404,188.0
0.9148936170212766,55,0.8686868686868687,0.9662921348314607,89.0
0.704,56,0.55,0.9777777777777777,45.0
0.77,57,0.7333333333333333,0.8105263157894737,190.0
0.6416337285902504,58,0.9365384615384615,0.4879759519038076,998.0
0.9777777777777777,59,0.9705882352941176,0.9850746268656716,67.0
0.7402985074626866,60,0.6888888888888889,0.8,155.0
0.8277777777777777,61,0.9706840390879479,0.7215496368038741,413.0
0.8851148851148851,62,0.8833499501495513,0.8868868868868869,999.0
0.967032967032967,63,0.9361702127659575,1.0,44.0
0.5714285714285714,64,0.40540540540540543,0.967741935483871,31.0
0.25263157894736843,65,0.147239263803681,0.8888888888888888,27.0
0.9690721649484536,66,0.9494949494949495,0.9894736842105263,95.0
0.7955801104972375,67,0.6923076923076923,0.935064935064935,77.0
0.933993399339934,68,0.9496644295302014,0.9188311688311688,308.0
0.5217391304347826,69,0.3614457831325301,0.9375,32.0
0.7224334600760456,70,0.6418918918918919,0.8260869565217391,115.0
0.7053197848176928,71,0.8714918759231906,0.5923694779116466,996.0
0.7317073170731707,72,0.6122448979591837,0.9090909090909091,33.0
0.8051948051948052,73,0.7045454545454546,0.9393939393939394,33.0
0.8580060422960725,74,0.8068181818181818,0.9161290322580645,155.0
0.6422018348623854,75,0.5223880597014925,0.8333333333333334,84.0
0.6461538461538462,76,0.5153374233128835,0.865979381443299,97.0
0.39436619718309857,77,0.28,0.6666666666666666,21.0
0.19672131147540983,78,0.75,0.11320754716981132,53.0
0.7393939393939394,79,0.6354166666666666,0.8840579710144928,69.0
0.7807118254879449,80,0.9164420485175202,0.68,1000.0
0.22380106571936056,81,0.4772727272727273,0.14617169373549885,431.0
0.9152542372881356,82,0.84375,1.0,54.0
0.8337904552934723,83,0.9223300970873787,0.7607607607607607,999.0
0.40038684719535783,84,0.5734072022160664,0.3075780089153046,673.0
0.5384615384615384,85,0.6818181818181818,0.4449152542372881,472.0
0.8715083798882681,86,0.8571428571428571,0.8863636363636364,88.0
0.91,87,0.8425925925925926,0.9891304347826086,92.0
0.5783132530120482,88,0.4067796610169492,1.0,24.0
0.6233766233766234,89,0.4528301886792453,1.0,24.0
0.08851224105461393,90,0.7580645161290323,0.047,1000.0
0.8269230769230769,91,0.7049180327868853,1.0,43.0
0.2030008826125331,92,0.8582089552238806,0.11511511511511512,999.0
0.855595667870036,93,0.8061224489795918,0.9115384615384615,260.0
0.2909090909090909,94,0.3137254901960784,0.2711864406779661,59.0
0.49165402124430957,95,0.32893401015228424,0.972972972972973,999.0
0.6054989187519308,96,0.43789097408400357,0.980980980980981,999.0
0.8722466960352423,97,0.7734375,1.0,99.0
0.8568088836937463,98,0.7587991718426501,0.9838926174496644,745.0
0.7128205128205128,99,0.5720164609053497,0.9455782312925171,147.0
0.7119890480517893,macro avg,0.6917593549189524,0.8312753103460541,28559.0
0.7000949053247725,weighted avg,0.7900725076061312,0.7145208165552015,28559.0
