accuracy,class_id
1.0,0
0.9079079079079079,1
0.7916666666666666,2
0.96,3
0.92,4
0.9626168224299065,5
1.0,6
0.7240356083086054,7
1.0,8
0.9130434782608695,9
0.9736842105263158,10
1.0,11
1.0,12
0.9210526315789473,13
0.65625,14
0.908,15
0.7931034482758621,16
0.9565217391304348,17
0.9320388349514563,18
0.6296296296296297,19
0.9,20
0.7597597597597597,21
1.0,22
1.0,23
1.0,24
0.10150753768844221,25
0.9827586206896551,26
0.8951612903225806,27
1.0,28
0.9310344827586207,29
0.8271604938271605,30
1.0,31
0.978,32
0.9041095890410958,33
0.6296296296296297,34
0.725925925925926,35
0.6389167502507522,36
0.8461538461538461,37
0.9195751138088012,38
0.8472222222222222,39
0.7755102040816326,40
1.0,41
1.0,42
0.9245283018867925,43
0.9795918367346939,44
0.9655172413793104,45
0.9518900343642611,46
0.6736736736736737,47
1.0,48
0.7821316614420063,49
1.0,50
0.4604767879548306,51
0.8,52
0.9540229885057471,53
0.7606382978723404,54
0.9662921348314607,55
0.9777777777777777,56
0.8105263157894737,57
0.4879759519038076,58
0.9850746268656716,59
0.8,60
0.7215496368038741,61
0.8868868868868869,62
1.0,63
0.967741935483871,64
0.8888888888888888,65
0.9894736842105263,66
0.935064935064935,67
0.9188311688311688,68
0.9375,69
0.8260869565217391,70
0.5923694779116466,71
0.9090909090909091,72
0.9393939393939394,73
0.9161290322580645,74
0.8333333333333334,75
0.865979381443299,76
0.6666666666666666,77
0.11320754716981132,78
0.8840579710144928,79
0.68,80
0.14617169373549885,81
1.0,82
0.7607607607607607,83
0.3075780089153046,84
0.4449152542372881,85
0.8863636363636364,86
0.9891304347826086,87
1.0,88
1.0,89
0.047,90
1.0,91
0.11511511511511512,92
0.9115384615384615,93
0.2711864406779661,94
0.972972972972973,95
0.980980980980981,96
1.0,97
0.9838926174496644,98
0.9455782312925171,99
