f1-score,label,precision,recall,support
0.9172932330827067,0,0.8472222222222222,1.0,61.0
0.718213058419244,1,0.8196078431372549,0.6391437308868502,327.0
0.41652892561983473,2,0.39375,0.4421052631578947,285.0
0.8979591836734694,3,0.8148148148148148,1.0,66.0
0.1794871794871795,4,0.11170212765957446,0.45652173913043476,46.0
1.0,5,1.0,1.0,141.0
0.9488636363636364,6,0.943502824858757,0.9542857142857143,175.0
0.4979020979020979,7,0.48633879781420764,0.5100286532951289,349.0
0.9362637362637363,8,0.9466666666666667,0.9260869565217391,230.0
0.8848314606741573,9,0.9905660377358491,0.799492385786802,2364.0
0.7542857142857143,10,0.7764705882352941,0.7333333333333333,90.0
0.8253968253968254,11,0.75,0.9176470588235294,85.0
0.797037037037037,12,0.867741935483871,0.736986301369863,365.0
0.9917517125681532,13,0.9974690663667042,0.986099527383931,3597.0
0.12844036697247707,14,0.08917197452229299,0.22950819672131148,61.0
0.8432835820895522,15,0.875968992248062,0.8129496402877698,139.0
0.9302325581395349,16,0.9090909090909091,0.9523809523809523,42.0
0.9624060150375939,17,0.9523809523809523,0.9726443768996961,329.0
1.0,18,1.0,1.0,81.0
0.08,19,1.0,0.041666666666666664,96.0
0.5985401459854015,20,0.4606741573033708,0.8541666666666666,96.0
0.31268436578171094,21,0.2523809523809524,0.4108527131782946,129.0
0.7848101265822784,22,0.889344262295082,0.7022653721682848,618.0
0.6976744186046512,23,0.5882352941176471,0.8571428571428571,35.0
1.0,24,1.0,1.0,127.0
0.8971751412429378,25,0.853763440860215,0.9452380952380952,420.0
0.9854604200323102,26,0.9838709677419355,0.9870550161812298,309.0
0.9141347424042272,27,0.9801699716713881,0.8564356435643564,808.0
0.5426356589147286,28,0.8536585365853658,0.3977272727272727,88.0
0.9959016393442623,29,0.9959016393442623,0.9959016393442623,488.0
0.9398496240601504,30,0.8865248226950354,1.0,125.0
0.7348484848484849,31,0.7028985507246377,0.7698412698412699,126.0
1.0,32,1.0,1.0,54.0
0.90625,33,0.8529411764705882,0.9666666666666667,60.0
0.40963855421686746,34,0.3119266055045872,0.5964912280701754,57.0
1.0,35,1.0,1.0,62.0
0.9856733524355301,36,0.9828571428571429,0.9885057471264368,174.0
0.4491725768321513,37,0.33807829181494664,0.6690140845070423,142.0
0.7170868347338936,38,0.6994535519125683,0.735632183908046,174.0
0.8787878787878788,39,0.8169014084507042,0.9508196721311475,61.0
0.8322639780018332,40,0.8107142857142857,0.8549905838041432,531.0
0.43157894736842106,41,0.3203125,0.6612903225806451,62.0
0.9536423841059603,42,0.9473684210526315,0.96,75.0
0.3875,43,0.26495726495726496,0.7209302325581395,43.0
0.9536423841059603,44,0.9230769230769231,0.9863013698630136,73.0
0.2074688796680498,45,0.25510204081632654,0.17482517482517482,143.0
0.9926054806437582,46,1.0,0.9853195164075993,1158.0
0.803921568627451,47,0.7068965517241379,0.9318181818181818,44.0
0.7927092987333951,48,0.9330909090909091,0.6890440386680988,1862.0
0.7843137254901961,49,0.7017543859649122,0.8888888888888888,45.0
0.3358208955223881,50,0.28662420382165604,0.40540540540540543,111.0
0.8725099601593626,51,0.9636963696369637,0.7970882620564149,1099.0
0.6972477064220184,52,0.6263736263736264,0.7862068965517242,290.0
0.9285714285714286,53,0.914572864321608,0.9430051813471503,193.0
0.8533464566929134,54,0.8860500766479305,0.8229710488846701,2107.0
0.9857142857142858,55,0.9857142857142858,0.9857142857142858,490.0
0.985302123026674,56,0.9890710382513661,0.9815618221258134,922.0
0.8905852417302799,57,0.875,0.9067357512953368,193.0
