class_id,class_label,precision,recall,f1_score,support
0,20,0.8571428571428571,1.0,0.923076923076923,54
1,2,0.4528301886792453,1.0,0.6233766233766235,24
2,15,0.2857142857142857,0.96,0.4403669724770642,25
3,22,0.8076923076923077,0.9767441860465116,0.8842105263157894,43
4,57,0.6349206349206349,0.9523809523809523,0.7619047619047619,42
5,91,0.9989909182643795,0.99,0.9944751381215471,1000
6,69,0.9180327868852459,0.9824561403508771,0.9491525423728813,57
7,55,0.30201342281879195,0.9183673469387755,0.4545454545454546,49
8,11,0.9428571428571428,1.0,0.9705882352941176,99
9,79,0.9699666295884316,0.8728728728728729,0.9188619599578505,999
10,9,0.41228070175438597,0.9591836734693877,0.5766871165644172,49
11,38,0.46875,0.8620689655172413,0.6072874493927125,87
12,85,0.44285714285714284,0.9393939393939394,0.6019417475728155,33
13,0,0.3373493975903614,0.9032258064516129,0.49122807017543857,31
14,89,0.8154761904761905,0.8838709677419355,0.848297213622291,155
15,13,0.6582278481012658,0.9811320754716981,0.7878787878787878,53
16,5,0.5545350172215844,0.483,0.5163014430785677,1000
17,1,0.8918918918918919,1.0,0.9428571428571428,66
18,95,0.5070422535211268,0.8888888888888888,0.6457399103139013,81
19,83,0.5123456790123457,0.8556701030927835,0.6409266409266409,97
20,44,0.2863849765258216,0.8714285714285714,0.4310954063604241,70
21,12,0.7452229299363057,0.9435483870967742,0.8327402135231318,124
22,78,0.8469387755102041,0.9431818181818182,0.8924731182795699,88
23,94,0.7601246105919003,0.48848848848848847,0.5947592931139549,999
24,37,0.9225806451612903,0.8679817905918058,0.8944487881157154,659
25,92,0.9446366782006921,0.9381443298969072,0.9413793103448276,291
26,97,0.9705882352941176,0.9850746268656716,0.9777777777777777,67
27,56,0.8665447897623401,0.7429467084639498,0.8,638
28,63,0.9369369369369369,0.7287287287287287,0.8198198198198198,999
29,46,0.6322033898305085,0.46800501882057716,0.5378514780100937,797
30,8,0.693950177935943,0.9466019417475728,0.8008213552361396,206
31,33,0.6632653061224489,0.5855855855855856,0.6220095693779905,999
32,45,0.8064516129032258,1.0,0.8928571428571428,25
33,19,0.5035460992907801,0.8452380952380952,0.631111111111111,84
34,14,0.47019867549668876,0.14271356783919598,0.21896684656900542,995
