f1-score,label,precision,recall,support
0.9726027397260274,0,0.9726027397260274,0.9726027397260274,73.0
0.43935926773455375,1,0.3254237288135593,0.676056338028169,142.0
0.9192307692307692,2,0.9534574468085106,0.8873762376237624,808.0
0.20444444444444446,3,0.1402439024390244,0.3770491803278688,61.0
0.9615384615384616,4,0.9259259259259259,1.0,75.0
0.9382422802850356,5,0.9360189573459715,0.9404761904761905,420.0
1.0,6,1.0,1.0,62.0
0.9681335356600911,7,0.9870049504950495,0.9499702203692674,1679.0
0.912,8,0.9193548387096774,0.9047619047619048,63.0
0.8,9,0.6666666666666666,1.0,66.0
0.987012987012987,10,0.9743589743589743,1.0,76.0
0.9714285714285714,11,0.9659090909090909,0.9770114942528736,174.0
0.8475836431226765,12,0.8769230769230769,0.8201438848920863,139.0
0.8976377952755905,13,0.8636363636363636,0.9344262295081968,61.0
0.2909090909090909,14,0.273972602739726,0.31007751937984496,129.0
0.8938714499252616,15,0.940744625065548,0.8514475557664927,2107.0
1.0,16,1.0,1.0,141.0
0.6820276497695853,17,0.6115702479338843,0.7708333333333334,96.0
0.987779182469448,18,0.9982964224872232,0.9774812343619683,3597.0
0.7368421052631579,19,0.7,0.7777777777777778,45.0
0.979381443298969,20,0.9693877551020408,0.9895833333333334,96.0
0.9950177935943061,21,1.0,0.990084985835694,706.0
0.9090909090909091,22,0.9114583333333334,0.9067357512953368,193.0
0.9784172661870504,23,0.9577464788732394,1.0,68.0
0.7263157894736842,24,0.69,0.7666666666666667,90.0
0.8419117647058824,25,0.822262118491921,0.8625235404896422,531.0
0.17699115044247787,26,0.1111111111111111,0.43478260869565216,46.0
0.963855421686747,27,0.975609756097561,0.9523809523809523,42.0
0.95864262990456,28,0.9495798319327731,0.9678800856531049,467.0
0.4648648648648649,29,0.34959349593495936,0.6935483870967742,62.0
0.9711538461538461,30,0.9528301886792453,0.9901960784313726,102.0
0.5957446808510638,31,0.5714285714285714,0.6222222222222222,45.0
0.9784649364991718,32,0.9966254218222722,0.9609544468546638,922.0
0.925,33,0.9024390243902439,0.9487179487179487,39.0
0.8173258003766478,34,0.9475982532751092,0.7185430463576159,302.0
0.33636363636363636,35,0.22699386503067484,0.6491228070175439,57.0
0.9508599508599509,36,0.9555555555555556,0.9462102689486552,409.0
0.9383259911894273,37,0.9508928571428571,0.9260869565217391,230.0
0.7089715536105032,38,0.7751196172248804,0.6532258064516129,248.0
0.8516129032258064,39,0.7674418604651163,0.9565217391304348,69.0
0.6259541984732825,40,0.5125,0.803921568627451,51.0
0.9921259842519685,41,0.9921259842519685,0.9921259842519685,127.0
0.9159891598915989,42,0.8711340206185567,0.9657142857142857,175.0
0.9242424242424242,43,0.8591549295774648,1.0,61.0
0.6480446927374302,44,0.6373626373626373,0.6590909090909091,88.0
0.7884615384615384,45,0.6949152542372882,0.9111111111111111,45.0
