accuracy,class_id
0.3770491803278688,0
1.0,1
0.9420289855072463,2
0.6906474820143885,3
0.9712643678160919,4
0.9881656804733728,5
0.41260744985673353,6
1.0,7
0.2749391727493917,8
0.9819293855991104,9
0.9300847457627118,10
0.759656652360515,11
1.0,12
0.9235294117647059,13
0.9508196721311475,14
0.9243597379392495,15
1.0,16
1.0,17
0.9985835694050992,18
0.6774193548387096,19
0.7767857142857143,20
1.0,21
0.4271523178807947,22
0.8181818181818182,23
0.9864864864864865,24
0.961456102783726,25
0.9705882352941176,26
0.9318181818181818,27
0.9609544468546638,28
0.9473684210526315,29
0.8712871287128713,30
1.0,31
0.88,32
0.4,33
0.8888888888888888,34
0.03241719520789288,35
0.7333333333333333,36
0.9895833333333334,37
0.8808290155440415,38
0.9877551020408163,39
0.30405405405405406,40
0.9077669902912622,41
0.9861830742659758,42
0.9487179487179487,43
0.6862068965517242,44
0.9523809523809523,45
0.5652173913043478,46
0.20795107033639143,47
0.9901960784313726,48
0.4255663430420712,49
0.9870550161812298,50
0.4597207303974221,51
0.9959016393442623,52
0.6609195402298851,53
0.83803457688808,54
0.9733333333333334,55
0.9470452801227935,56
0.8295454545454546,57
0.9659863945578231,58
0.95,59
0.3875968992248062,60
0.8571428571428571,61
1.0,62
0.5985915492957746,63
1.0,64
0.9058823529411765,65
0.7841726618705036,66
0.7671232876712328,67
0.7964601769911505,68
0.8,69
0.9365079365079365,70
0.9314285714285714,71
0.9904761904761905,72
0.32167832167832167,73
0.3,74
0.746031746031746,75
1.0,76
0.9430051813471503,77
0.6,78
0.8556701030927835,79
0.38738738738738737,80
1.0,81
0.4759036144578313,82
0.8956521739130435,83
0.8168358714043993,84
1.0,85
0.7917808219178082,86
0.5106786900806835,87
0.9756838905775076,88
0.22807017543859648,89
0.9523809523809523,90
0.6129032258064516,91
0.9215686274509803,92
1.0,93
0.9437652811735942,94
1.0,95
0.9863013698630136,96
0.9623352165725048,97
0.8604651162790697,98
0.9583333333333334,99
