f1-score,label,precision,recall,support
0.23711340206185566,0,0.17293233082706766,0.3770491803278688,61.0
0.9615384615384616,1,0.9259259259259259,1.0,125.0
0.8441558441558441,2,0.7647058823529411,0.9420289855072463,69.0
0.6832740213523132,3,0.676056338028169,0.6906474820143885,139.0
0.9337016574585635,4,0.898936170212766,0.9712643678160919,174.0
0.9940476190476191,5,1.0,0.9881656804733728,169.0
0.4752475247524752,6,0.5603112840466926,0.41260744985673353,349.0
1.0,7,1.0,1.0,62.0
0.3985890652557319,8,0.7243589743589743,0.2749391727493917,822.0
0.9892171964710825,9,0.9966139954853274,0.9819293855991104,3597.0
0.9400428265524625,10,0.9502164502164502,0.9300847457627118,472.0
0.7937219730941704,11,0.8309859154929577,0.759656652360515,233.0
0.9465648854961832,12,0.8985507246376812,1.0,62.0
0.8895184135977338,13,0.8579234972677595,0.9235294117647059,170.0
0.8656716417910447,14,0.7945205479452054,0.9508196721311475,61.0
0.958616429894997,15,0.9955099422706863,0.9243597379392495,1679.0
0.9384615384615385,16,0.8840579710144928,1.0,61.0
1.0,17,1.0,1.0,81.0
0.9978768577494692,18,0.9971711456859972,0.9985835694050992,706.0
0.7352297592997812,19,0.8038277511961722,0.6774193548387096,248.0
0.6987951807228916,20,0.635036496350365,0.7767857142857143,112.0
1.0,21,1.0,1.0,54.0
0.5972222222222222,22,0.9923076923076923,0.4271523178807947,302.0
0.8387096774193549,23,0.8602941176470589,0.8181818181818182,143.0
0.9733333333333334,24,0.9605263157894737,0.9864864864864865,74.0
0.9553191489361702,25,0.9492600422832981,0.961456102783726,467.0
0.9243697478991597,26,0.8823529411764706,0.9705882352941176,170.0
0.8118811881188119,27,0.7192982456140351,0.9318181818181818,44.0
0.9784649364991718,28,0.9966254218222722,0.9609544468546638,922.0
0.9536423841059603,29,0.96,0.9473684210526315,76.0
0.9178617992177314,30,0.9696969696969697,0.8712871287128713,808.0
1.0,31,1.0,1.0,141.0
0.5569620253164557,32,0.4074074074074074,0.88,50.0
0.4410058027079304,33,0.49137931034482757,0.4,285.0
0.7843137254901961,34,0.7017543859649122,0.8888888888888888,45.0
0.06275579809004093,35,0.9787234042553191,0.03241719520789288,1419.0
0.66,36,0.6,0.7333333333333333,90.0
0.9895833333333334,37,0.9895833333333334,0.9895833333333334,96.0
0.8923884514435696,38,0.9042553191489362,0.8808290155440415,193.0
0.9897750511247444,39,0.9918032786885246,0.9877551020408163,490.0
0.27439024390243905,40,0.25,0.30405405405405406,148.0
0.7711340206185567,41,0.6702508960573477,0.9077669902912622,206.0
0.9930434782608696,42,1.0,0.9861830742659758,1158.0
0.925,43,0.9024390243902439,0.9487179487179487,39.0
0.6897746967071057,44,0.6933797909407665,0.6862068965517242,290.0
0.9313154831199069,45,0.9111617312072893,0.9523809523809523,420.0
0.15028901734104047,46,0.08666666666666667,0.5652173913043478,46.0
0.3383084577114428,47,0.9066666666666666,0.20795107033639143,327.0
0.9758454106280193,48,0.9619047619047619,0.9901960784313726,102.0
0.5844444444444444,49,0.9326241134751773,0.4255663430420712,618.0
0.9651898734177216,50,0.9442724458204335,0.9870550161812298,309.0
0.6198406951484432,51,0.9511111111111111,0.4597207303974221,1862.0
0.9969230769230769,52,0.997946611909651,0.9959016393442623,488.0
0.6442577030812325,53,0.6284153005464481,0.6609195402298851,174.0
0.8838771593090211,54,0.9350253807106599,0.83803457688808,1099.0
0.9605263157894737,55,0.948051948051948,0.9733333333333334,75.0
0.9521604938271605,56,0.9573312645461598,0.9470452801227935,1303.0
0.6606334841628959,57,0.5488721804511278,0.8295454545454546,88.0
0.9435215946843853,58,0.922077922077922,0.9659863945578231,147.0
0.890625,59,0.8382352941176471,0.95,60.0
0.3067484662576687,60,0.25380710659898476,0.3875968992248062,129.0
0.6521739130434783,61,0.5263157894736842,0.8571428571428571,35.0
0.9955156950672646,62,0.9910714285714286,1.0,111.0
0.5014749262536873,63,0.43147208121827413,0.5985915492957746,142.0
0.9731800766283525,64,0.9477611940298507,1.0,127.0
0.7333333333333333,65,0.616,0.9058823529411765,85.0
0.754325259515571,66,0.7266666666666667,0.7841726618705036,139.0
0.5384615384615384,67,0.4148148148148148,0.7671232876712328,73.0
0.8372093023255814,68,0.8823529411764706,0.7964601769911505,113.0
0.6792452830188679,69,0.5901639344262295,0.8,45.0
0.8805970149253731,70,0.8309859154929577,0.9365079365079365,63.0
0.8980716253443526,71,0.8670212765957447,0.9314285714285714,175.0
0.9454545454545454,72,0.9043478260869565,0.9904761904761905,105.0
0.2958199356913183,73,0.27380952380952384,0.32167832167832167,143.0
0.2631578947368421,74,0.234375,0.3,50.0
0.7203065134099617,75,0.6962962962962963,0.746031746031746,126.0
0.8,76,0.6666666666666666,1.0,66.0
0.926208651399491,77,0.91,0.9430051813471503,193.0
0.46153846153846156,78,0.375,0.6,45.0
0.6916666666666667,79,0.5804195804195804,0.8556701030927835,97.0
