class_id,class_label,precision,recall,f1_score,support
0,71,0.3870967741935484,1.0,0.5581395348837209,24
1,33,0.6584269662921348,0.5865865865865866,0.6204340921122287,999
2,37,0.9036697247706422,0.8968133535660091,0.9002284843869003,659
3,10,0.9494949494949495,0.9894736842105263,0.9690721649484537,95
4,44,0.2290909090909091,0.9,0.3652173913043478,70
5,34,0.20618556701030927,0.7407407407407407,0.3225806451612903,27
6,24,0.7300884955752213,0.9482758620689655,0.825,174
7,98,0.9791666666666666,1.0,0.9894736842105264,47
8,73,0.8963133640552995,0.9418886198547215,0.9185360094451003,413
9,95,0.5619834710743802,0.8395061728395061,0.6732673267326732,81
10,50,0.44680851063829785,0.9130434782608695,0.6,23
11,13,0.6986301369863014,0.9622641509433962,0.8095238095238095,53
12,53,0.6451612903225806,1.0,0.7843137254901961,20
13,57,0.6451612903225806,0.9523809523809523,0.7692307692307692,42
14,39,0.44036697247706424,0.96,0.6037735849056604,50
15,51,0.184,0.8518518518518519,0.3026315789473684,27
16,11,0.9428571428571428,1.0,0.9705882352941176,99
17,21,0.6790123456790124,0.9482758620689655,0.7913669064748201,58
18,20,0.8571428571428571,1.0,0.923076923076923,54
19,15,0.26595744680851063,1.0,0.42016806722689076,25
20,52,0.5961538461538461,0.6739130434782609,0.6326530612244897,46
21,74,0.74,0.961038961038961,0.8361581920903954,77
22,29,0.9361702127659575,1.0,0.967032967032967,44
23,70,0.6530612244897959,0.8615384615384616,0.7429519071310117,260
24,93,0.8402555910543131,0.5265265265265265,0.6473846153846154,999
25,8,0.7071428571428572,0.9611650485436893,0.8148148148148149,206
26,46,0.6333333333333333,0.40526976160602257,0.4942616679418515,797
27,91,0.9950248756218906,1.0,0.9975062344139651,1000
28,54,0.9094567404426559,0.8845401174168297,0.8968253968253967,511
29,14,0.4125,0.09949748743718594,0.16032388663967612,995
30,43,0.372972972972973,0.16009280742459397,0.22402597402597407,431
31,4,0.25471698113207547,0.4576271186440678,0.3272727272727273,59
32,92,0.9571428571428572,0.9209621993127147,0.9387040280210157,291
33,62,0.7043879907621247,0.8472222222222222,0.7692307692307693,360
34,25,0.4343891402714932,0.5714285714285714,0.49357326478149105,168
35,76,0.9704383282364933,0.952,0.9611307420494699,1000
36,96,0.924812030075188,0.825503355704698,0.8723404255319149,745
37,17,0.948948948948949,0.9376854599406528,0.9432835820895522,337
38,41,0.1327683615819209,0.8867924528301887,0.23095823095823095,53
39,6,0.8670658682634731,0.7247247247247247,0.7895310796074155,999
40,42,0.2907801418439716,0.6074074074074074,0.39328537170263783,135
41,35,0.6543535620052771,0.5254237288135594,0.5828437132784959,472
42,45,0.6410256410256411,1.0,0.7812500000000001,25
43,5,0.554147465437788,0.481,0.5149892933618843,1000
44,36,0.9466019417475728,1.0,0.972568578553616,195
45,86,0.6756756756756757,1.0,0.8064516129032258,25
46,3,0.9186295503211992,0.858,0.8872802481902793,1000
47,49,0.5757575757575758,0.8260869565217391,0.6785714285714286,69
48,66,0.2564102564102564,0.9375,0.40268456375838924,32
49,77,0.5824175824175825,0.6838709677419355,0.6290801186943621,155
50,47,0.6855203619909502,0.63125,0.6572668112798266,480
51,9,0.4583333333333333,0.8979591836734694,0.6068965517241378,49
52,26,0.5493421052631579,0.24814264487369986,0.34186284544524054,673
53,7,0.8301886792452831,0.9777777777777777,0.8979591836734695,45
54,94,0.7618453865336658,0.6116116116116116,0.6785119378123264,999
55,0,0.3939393939393939,0.8387096774193549,0.5360824742268041,31
56,38,0.4388888888888889,0.9080459770114943,0.5917602996254683,87
57,68,0.8476190476190476,0.967391304347826,0.9035532994923857,92
58,64,0.15178571428571427,0.8095238095238095,0.2556390977443609,21
59,12,0.9159663865546218,0.8790322580645161,0.8971193415637859,124
60,56,0.8176991150442477,0.7241379310344828,0.7680798004987531,638
61,81,0.13846153846153847,0.9310344827586207,0.24107142857142858,29
62,85,0.5454545454545454,0.9090909090909091,0.6818181818181818,33
63,82,0.3333333333333333,0.9310344827586207,0.49090909090909085,29
64,67,0.8776758409785933,0.9318181818181818,0.9039370078740157,308
65,87,0.36283185840707965,0.9761904761904762,0.5290322580645161,42
66,99,0.8251748251748252,0.7087087087087087,0.7625201938610663,999
67,16,0.2578125,0.868421052631579,0.39759036144578314,38
68,63,0.8576051779935275,0.7957957957957958,0.8255451713395638,999
69,23,0.4175824175824176,0.8351648351648352,0.5567765567765569,91
70,83,0.45698924731182794,0.8762886597938144,0.6007067137809187,97
71,65,0.7,0.9438202247191011,0.8038277511961723,89
72,28,0.7016574585635359,0.675531914893617,0.6883468834688347,188
73,1,0.9041095890410958,1.0,0.949640287769784,66
74,78,0.7105263157894737,0.9204545454545454,0.8019801980198019,88
75,97,0.9705882352941176,0.9850746268656716,0.9777777777777777,67
76,90,0.14516129032258066,0.6666666666666666,0.23841059602649006,27
77,48,0.6820512820512821,0.9047619047619048,0.7777777777777778,147
78,88,0.6923076923076923,0.7105263157894737,0.7012987012987013,190
79,84,0.8799313893653516,0.5150602409638554,0.6497783407219759,996
80,89,0.69,0.8903225806451613,0.7774647887323944,155
81,30,0.6808510638297872,0.9696969696969697,0.7999999999999999,33
82,79,0.8933463796477495,0.913913913913914,0.9035131123206334,999
83,59,0.1592356687898089,0.9615384615384616,0.27322404371584696,26
84,22,0.7636363636363637,0.9767441860465116,0.8571428571428571,43
85,55,0.21052631578947367,0.8979591836734694,0.34108527131782945,49
86,31,0.7895348837209303,0.679,0.7301075268817205,1000
87,32,0.8975903614457831,0.5977933801404213,0.7176399759181216,997
88,72,0.6720183486238532,0.8798798798798799,0.7620286085825748,333
89,2,0.3380281690140845,1.0,0.5052631578947369,24
90,80,0.9333333333333333,1.0,0.9655172413793104,84
91,27,0.19004524886877827,0.7636363636363637,0.3043478260869565,55
92,60,0.5208333333333334,0.8695652173913043,0.6514657980456027,115
93,75,0.38016528925619836,0.8679245283018868,0.5287356321839081,53
94,18,0.6206896551724138,0.9473684210526315,0.75,38
95,19,0.24738675958188153,0.8452380952380952,0.3827493261455525,84
96,58,0.7692307692307693,0.9523809523809523,0.8510638297872339,21
97,40,0.5076142131979695,0.9345794392523364,0.6578947368421053,107
98,69,0.27860696517412936,0.9824561403508771,0.4341085271317829,57
99,61,0.6887966804979253,0.6653306613226453,0.6768603465851173,998
macro_avg,macro_avg,0.6193500918676882,0.8318227327030238,0.6708928095771715,28559
weighted_avg,weighted_avg,0.7553309966101881,0.709688714590847,0.7125520764828012,28559
