accuracy,class_id
1.0,0
1.0,1
0.96,2
1.0,3
0.9761904761904762,4
1.0,5
1.0,6
0.8979591836734694,7
1.0,8
0.8968968968968969,9
0.9591836734693877,10
0.9310344827586207,11
0.9393939393939394,12
0.967741935483871,13
0.9548387096774194,14
1.0,15
0.586,16
1.0,17
0.7654320987654321,18
0.8350515463917526,19
0.9571428571428572,20
0.9435483870967742,21
0.9659090909090909,22
0.7687687687687688,23
0.9393019726858877,24
0.9725085910652921,25
0.9850746268656716,26
0.7225705329153606,27
0.8888888888888888,28
0.48557089084065247,29
0.9563106796116505,30
0.5365365365365365,31
0.16,32
0.5714285714285714,33
0.0,34
0.6616616616616616,35
0.6997578692493946,36
0.9,37
0.9712643678160919,38
0.6526526526526526,39
0.8416666666666667,40
0.9010989010989011,41
0.9473684210526315,42
0.5333333333333333,43
1.0,44
1.0,45
0.755,46
0.9805194805194806,47
0.8545454545454545,48
1.0,49
0.9626168224299065,50
0.9038461538461539,51
0.8966442953020134,52
0.6894736842105263,53
0.08172362555720654,54
0.9080234833659491,55
1.0,56
1.0,57
0.5773809523809523,58
0.12064965197215777,59
0.8490566037735849,60
0.8318318318318318,61
0.883,62
0.7241379310344828,63
1.0,64
0.7419354838709677,65
0.45190380761523047,66
0.9777777777777777,67
0.7606382978723404,68
0.6996996996996997,69
0.9347826086956522,70
0.8231292517006803,71
0.9655172413793104,72
0.8869565217391304,73
0.9090909090909091,74
0.6659979939819458,75
0.6458333333333334,76
0.966,77
0.9846153846153847,78
0.3559322033898305,79
0.14814814814814814,80
0.357429718875502,81
0.3333333333333333,82
0.9662921348314607,83
0.7358490566037735,84
0.7391304347826086,85
0.4724576271186441,86
0.9574468085106383,87
0.9761904761904762,88
0.9090909090909091,89
0.78125,90
0.9230769230769231,91
0.9970326409495549,92
0.8148148148148148,93
0.47368421052631576,94
1.0,95
0.9827586206896551,96
0.9565217391304348,97
0.7142857142857143,98
0.9891304347826086,99
