f1-score,label,precision,recall,support
0.47619047619047616,0,0.35984848484848486,0.7037037037037037,135.0
0.9236641221374046,1,0.9013035381750466,0.9471624266144814,511.0
0.6666666666666666,2,0.5393258426966292,0.8727272727272727,55.0
0.7247547605308713,3,0.8555858310626703,0.6286286286286287,999.0
0.6490066225165563,4,0.48514851485148514,0.98,50.0
0.946236559139785,5,0.9072164948453608,0.9887640449438202,89.0
0.8490566037735849,6,0.7377049180327869,1.0,45.0
0.42073778664007977,7,0.6393939393939394,0.3135215453194651,673.0
0.8387096774193549,8,0.7379912663755459,0.9712643678160919,174.0
0.8709677419354839,9,0.8120300751879699,0.9391304347826087,115.0
0.8771929824561403,10,0.78125,1.0,25.0
0.8108108108108109,11,0.7317073170731707,0.9090909090909091,33.0
0.9231939163498099,12,0.9253048780487805,0.921092564491654,659.0
0.8051470588235294,13,0.7711267605633803,0.8423076923076923,260.0
0.7238095238095238,14,0.6031746031746031,0.9047619047619048,84.0
0.84141689373297,15,0.9234449760765551,0.7727727727727728,999.0
0.9013698630136986,16,0.9202797202797203,0.8832214765100671,745.0
0.697176241480039,17,0.6786729857819905,0.7167167167167167,999.0
0.4838709677419355,18,0.32608695652173914,0.9375,32.0
0.9019607843137255,19,0.8214285714285714,1.0,92.0
0.9475262368815592,20,0.9461077844311377,0.948948948948949,999.0
0.7586206896551724,21,0.6637931034482759,0.8850574712643678,87.0
0.4708994708994709,22,0.6953125,0.356,1000.0
0.9911504424778761,23,1.0,0.9824561403508771,57.0
0.5952023988005997,24,0.7392923649906891,0.4981179422835634,797.0
0.45,25,0.33962264150943394,0.6666666666666666,27.0
0.6131386861313869,26,0.4421052631578947,1.0,42.0
0.9520661157024793,27,0.9171974522292994,0.9896907216494846,291.0
0.9970089730807578,28,0.9940357852882704,1.0,1000.0
0.9719157472417251,29,0.9748490945674044,0.969,1000.0
0.6461538461538462,30,0.5153374233128835,0.865979381443299,97.0
0.37948717948717947,31,0.27205882352941174,0.6271186440677966,59.0
0.9287469287469288,32,0.942643391521197,0.9152542372881356,413.0
0.7792207792207793,33,0.6818181818181818,0.9090909090909091,33.0
0.5882352941176471,34,0.4225352112676056,0.967741935483871,31.0
0.875,35,0.8471337579617835,0.9047619047619048,147.0
0.509090909090909,36,0.5185185185185185,0.5,168.0
1.0,37,1.0,1.0,47.0
0.7932960893854749,38,0.8953341740226987,0.7121364092276831,997.0
0.8333333333333334,39,0.7142857142857143,1.0,20.0
0.9333333333333333,40,0.875,1.0,21.0
0.8535564853556485,41,0.7727272727272727,0.9532710280373832,107.0
0.7530120481927711,42,0.8680555555555556,0.6648936170212766,188.0
0.5952380952380952,43,0.423728813559322,1.0,25.0
0.7346072186836518,44,0.7489177489177489,0.7208333333333333,480.0
0.9531914893617022,45,0.9130434782608695,0.9970326409495549,337.0
0.9137931034482759,46,0.8412698412698413,1.0,53.0
0.11320754716981132,47,0.5869565217391305,0.06264501160092807,431.0
0.8549618320610687,48,0.7671232876712328,0.9655172413793104,58.0
0.8533724340175953,49,0.9037267080745341,0.8083333333333333,360.0
0.4217252396166134,50,0.2716049382716049,0.9428571428571428,70.0
0.8445908841295992,51,0.9355231143552312,0.7697697697697697,999.0
0.591304347826087,52,0.4927536231884058,0.7391304347826086,46.0
0.95,53,0.9047619047619048,1.0,95.0
0.39285714285714285,54,0.25882352941176473,0.8148148148148148,27.0
0.9655172413793104,55,0.9333333333333333,1.0,84.0
0.20202020202020202,56,0.11312217194570136,0.9433962264150944,53.0
0.8237791932059448,57,0.7320754716981132,0.941747572815534,206.0
0.7763157894736842,58,0.7108433734939759,0.855072463768116,69.0
0.7564102564102564,59,0.9096916299559471,0.6473354231974922,638.0
0.6225165562913907,60,0.46078431372549017,0.9591836734693877,49.0
0.4117647058823529,61,0.2978723404255319,0.6666666666666666,21.0
0.9777777777777777,62,0.9705882352941176,0.9850746268656716,67.0
0.9611650485436893,63,0.9252336448598131,1.0,99.0
0.5853658536585366,64,0.41379310344827586,1.0,24.0
0.8297872340425532,65,0.740506329113924,0.9435483870967742,124.0
0.8935532233883059,66,0.8922155688622755,0.8948948948948949,999.0
0.6778097982708934,67,0.7989130434782609,0.5885885885885885,999.0
0.9777777777777777,68,0.9565217391304348,1.0,44.0
0.9340659340659341,69,0.9042553191489362,0.9659090909090909,88.0
0.5753424657534246,70,0.42,0.9130434782608695,23.0
0.37362637362637363,71,0.265625,0.6296296296296297,27.0
0.6376811594202898,72,0.5176470588235295,0.8301886792452831,53.0
0.6506024096385542,73,0.6,0.7105263157894737,38.0
0.3,74,0.2903225806451613,0.3103448275862069,29.0
0.5977011494252874,75,0.7358490566037735,0.5032258064516129,155.0
0.7682926829268293,76,0.8598014888337469,0.6943887775551102,998.0
0.7984084880636605,77,0.7149643705463183,0.9039039039039038,333.0
0.8974358974358975,78,0.875,0.9210526315789473,38.0
0.817831590533847,79,0.9094247246022031,0.743,1000.0
0.5306122448979592,80,0.37681159420289856,0.896551724137931,29.0
0.9161290322580645,81,0.9102564102564102,0.922077922077922,77.0
0.967741935483871,82,0.9375,1.0,195.0
0.1095636025998143,83,0.7195121951219512,0.0592964824120603,995.0
0.9496402877697842,84,0.9041095890410958,1.0,66.0
0.780952380952381,85,0.6507936507936508,0.9761904761904762,42.0
0.6910994764397905,86,0.6875,0.6947368421052632,190.0
0.5052631578947369,87,0.3380281690140845,1.0,24.0
0.9314194577352473,88,0.9153605015673981,0.948051948051948,308.0
0.8724035608308606,89,0.8076923076923077,0.9483870967741935,155.0
0.8958333333333334,90,0.8113207547169812,1.0,43.0
0.4177777777777778,91,0.26704545454545453,0.9591836734693877,49.0
0.5233644859813084,92,0.3652173913043478,0.9230769230769231,91.0
0.5568627450980392,93,0.40804597701149425,0.8765432098765432,81.0
0.715203426124197,94,0.7660550458715596,0.6706827309236948,996.0
0.7922129519268971,95,0.6572181938035596,0.997,1000.0
0.33783783783783783,96,0.20491803278688525,0.9615384615384616,26.0
0.7619047619047619,97,0.631578947368421,0.96,25.0
0.4669692385274836,98,0.3064195896757114,0.9809322033898306,472.0
0.782608695652174,99,0.6428571428571429,1.0,54.0
0.7248873358122006,macro avg,0.6880064804364346,0.8469445750030773,28559.0
0.74792863456894,weighted avg,0.8033395636360526,0.7527224342589026,28559.0
