accuracy,class_id
1.0,0
1.0,1
1.0,2
1.0,3
0.9761904761904762,4
1.0,5
0.9824561403508771,6
0.7346938775510204,7
1.0,8
0.9219219219219219,9
0.9387755102040817,10
0.8735632183908046,11
0.9090909090909091,12
0.967741935483871,13
0.9548387096774194,14
1.0,15
0.549,16
1.0,17
0.8148148148148148,18
0.8350515463917526,19
0.9857142857142858,20
0.9435483870967742,21
0.9431818181818182,22
0.6926926926926927,23
0.9332321699544764,24
0.9690721649484536,25
0.9850746268656716,26
0.6614420062695925,27
0.8698698698698699,28
0.45671267252195735,29
0.9757281553398058,30
0.6596596596596597,31
0.12,32
0.5476190476190477,33
0.027135678391959798,34
0.6656656656656657,35
0.7409200968523002,36
0.98,37
0.9712643678160919,38
0.5605605605605606,39
0.8555555555555555,40
0.9340659340659341,41
0.9473684210526315,42
0.5481481481481482,43
1.0,44
1.0,45
0.707,46
0.961038961038961,47
0.8727272727272727,48
1.0,49
0.9626168224299065,50
0.9230769230769231,51
0.8134228187919463,52
0.7368421052631579,53
0.13224368499257058,54
0.9354207436399217,55
1.0,56
1.0,57
0.4880952380952381,58
0.12296983758700696,59
0.8679245283018868,60
0.8678678678678678,61
0.914,62
0.8620689655172413,63
1.0,64
0.6903225806451613,65
0.6372745490981964,66
0.9777777777777777,67
0.8351063829787234,68
0.7607607607607607,69
0.8913043478260869,70
0.8027210884353742,71
0.9655172413793104,72
0.8521739130434782,73
0.8961038961038961,74
0.6710130391173521,75
0.6604166666666667,76
0.977,77
1.0,78
0.3728813559322034,79
0.4074074074074074,80
0.4779116465863454,81
0.2962962962962963,82
1.0,83
0.8113207547169812,84
0.8260869565217391,85
0.4449152542372881,86
0.9574468085106383,87
0.9761904761904762,88
0.9090909090909091,89
0.875,90
0.9615384615384616,91
0.9970326409495549,92
0.8148148148148148,93
0.7631578947368421,94
1.0,95
0.9655172413793104,96
0.927536231884058,97
0.8095238095238095,98
0.9891304347826086,99
