dataset,method,setting_type,k,result_validity,paper_use_category,validity_reason,metric,n,mean,std,se,ci95_low,ci95_high,median,min,max,seeds
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,old_class_accuracy,1,0.5395285350647434,,,,,0.5395285350647434,0.5395285350647434,0.5395285350647434,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,new_class_accuracy,1,0.4242424242424242,,,,,0.4242424242424242,0.4242424242424242,0.4242424242424242,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,plasticity_stability_gap,1,-0.1152861108223191,,,,,-0.1152861108223191,-0.1152861108223191,-0.1152861108223191,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mmd_real_generated,1,0.003333568572998,,,,,0.003333568572998,0.003333568572998,0.003333568572998,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,wasserstein_real_generated,1,0.0449952408671379,,,,,0.0449952408671379,0.0449952408671379,0.0449952408671379,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,memory_MB,1,474.543083190918,,,,,474.543083190918,474.543083190918,474.543083190918,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,gpu_peak_memory_MB,1,2862.6552734375,,,,,2862.6552734375,2862.6552734375,2862.6552734375,42
az_class,hybrid_random_buffer,memory_budget,50,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,elapsed_minutes,1,57.43081826766332,,,,,57.43081826766332,57.43081826766332,57.43081826766332,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mean_acc_seen,1,0.6951445539312577,,,,,0.6951445539312577,0.6951445539312577,0.6951445539312577,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,min_acc_seen,1,0.5876606323750831,,,,,0.5876606323750831,0.5876606323750831,0.5876606323750831,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,final_taskwise_average_accuracy,1,0.6418907448204677,,,,,0.6418907448204677,0.6418907448204677,0.6418907448204677,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,forgetting,1,0.2082940880876304,,,,,0.2082940880876304,0.2082940880876304,0.2082940880876304,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,macro_f1,1,0.5664708507685939,,,,,0.5664708507685939,0.5664708507685939,0.5664708507685939,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,weighted_f1,1,0.5844314899938565,,,,,0.5844314899938565,0.5844314899938565,0.5844314899938565,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,balanced_accuracy,1,0.7486957479730948,,,,,0.7486957479730948,0.7486957479730948,0.7486957479730948,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,old_class_accuracy,1,0.5949016859113883,,,,,0.5949016859113883,0.5949016859113883,0.5949016859113883,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,new_class_accuracy,1,0.4524793388429752,,,,,0.4524793388429752,0.4524793388429752,0.4524793388429752,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,plasticity_stability_gap,1,-0.142422347068413,,,,,-0.142422347068413,-0.142422347068413,-0.142422347068413,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mmd_real_generated,1,0.0025649070739746,,,,,0.0025649070739746,0.0025649070739746,0.0025649070739746,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,wasserstein_real_generated,1,0.042301245033741,,,,,0.042301245033741,0.042301245033741,0.042301245033741,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,memory_MB,1,521.1014633178711,,,,,521.1014633178711,521.1014633178711,521.1014633178711,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,gpu_peak_memory_MB,1,2862.6552734375,,,,,2862.6552734375,2862.6552734375,2862.6552734375,42
az_class,hybrid_random_buffer,memory_budget,100,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,elapsed_minutes,1,71.36240670283635,,,,,71.36240670283635,71.36240670283635,71.36240670283635,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mean_acc_seen,1,0.7185509930410757,,,,,0.7185509930410757,0.7185509930410757,0.7185509930410757,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,min_acc_seen,1,0.6159879547603208,,,,,0.6159879547603208,0.6159879547603208,0.6159879547603208,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,final_taskwise_average_accuracy,1,0.6516169801986395,,,,,0.6516169801986395,0.6516169801986395,0.6516169801986395,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,forgetting,1,0.1774875700089554,,,,,0.1774875700089554,0.1774875700089554,0.1774875700089554,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,macro_f1,1,0.6090280874511349,,,,,0.6090280874511349,0.6090280874511349,0.6090280874511349,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,weighted_f1,1,0.6134714800325871,,,,,0.6134714800325871,0.6134714800325871,0.6134714800325871,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,balanced_accuracy,1,0.7842292984700994,,,,,0.7842292984700994,0.7842292984700994,0.7842292984700994,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,old_class_accuracy,1,0.6264064632751688,,,,,0.6264064632751688,0.6264064632751688,0.6264064632751688,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,new_class_accuracy,1,0.4214876033057851,,,,,0.4214876033057851,0.4214876033057851,0.4214876033057851,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,plasticity_stability_gap,1,-0.2049188599693837,,,,,-0.2049188599693837,-0.2049188599693837,-0.2049188599693837,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mmd_real_generated,1,0.0046675205230712,,,,,0.0046675205230712,0.0046675205230712,0.0046675205230712,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,wasserstein_real_generated,1,0.0556777417659759,,,,,0.0556777417659759,0.0556777417659759,0.0556777417659759,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,memory_MB,1,567.6598434448242,,,,,567.6598434448242,567.6598434448242,567.6598434448242,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,gpu_peak_memory_MB,1,2862.6552734375,,,,,2862.6552734375,2862.6552734375,2862.6552734375,42
az_class,hybrid_random_buffer,memory_budget,150,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,elapsed_minutes,1,68.25425683657328,,,,,68.25425683657328,68.25425683657328,68.25425683657328,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mean_acc_seen,1,0.7340210085543659,,,,,0.7340210085543659,0.7340210085543659,0.7340210085543659,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,min_acc_seen,1,0.6534192373682552,,,,,0.6534192373682552,0.6534192373682552,0.6534192373682552,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,final_taskwise_average_accuracy,1,0.687708004779187,,,,,0.687708004779187,0.687708004779187,0.687708004779187,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,forgetting,1,0.1221564328060928,,,,,0.1221564328060928,0.1221564328060928,0.1221564328060928,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,macro_f1,1,0.63550890276011,,,,,0.63550890276011,0.63550890276011,0.63550890276011,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,weighted_f1,1,0.6501524783607855,,,,,0.6501524783607855,0.6501524783607855,0.6501524783607855,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,balanced_accuracy,1,0.8014895020348528,,,,,0.8014895020348528,0.8014895020348528,0.8014895020348528,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,old_class_accuracy,1,0.6671339506400561,,,,,0.6671339506400561,0.6671339506400561,0.6671339506400561,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,new_class_accuracy,1,0.3973829201101928,,,,,0.3973829201101928,0.3973829201101928,0.3973829201101928,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,plasticity_stability_gap,1,-0.2697510305298632,,,,,-0.2697510305298632,-0.2697510305298632,-0.2697510305298632,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mmd_real_generated,1,0.0032809972763061,,,,,0.0032809972763061,0.0032809972763061,0.0032809972763061,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,wasserstein_real_generated,1,0.043299376964569,,,,,0.043299376964569,0.043299376964569,0.043299376964569,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,memory_MB,1,613.8643798828125,,,,,613.8643798828125,613.8643798828125,613.8643798828125,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,gpu_peak_memory_MB,1,3257.11474609375,,,,,3257.11474609375,3257.11474609375,3257.11474609375,42
az_class,hybrid_random_buffer,memory_budget,200,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,elapsed_minutes,1,11.152017418543496,,,,,11.152017418543496,11.152017418543496,11.152017418543496,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mean_acc_seen,1,0.4717018301125635,,,,,0.4717018301125635,0.4717018301125635,0.4717018301125635,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,min_acc_seen,1,0.2110135295513885,,,,,0.2110135295513885,0.2110135295513885,0.2110135295513885,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,final_taskwise_average_accuracy,1,0.4062110773169964,,,,,0.4062110773169964,0.4062110773169964,0.4062110773169964,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,forgetting,1,0.5883950574218784,,,,,0.5883950574218784,0.5883950574218784,0.5883950574218784,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,macro_f1,1,0.2279510396168722,,,,,0.2279510396168722,0.2279510396168722,0.2279510396168722,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,weighted_f1,1,0.2153346466516566,,,,,0.2153346466516566,0.2153346466516566,0.2153346466516566,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,balanced_accuracy,1,0.2773548930318658,,,,,0.2773548930318658,0.2773548930318658,0.2773548930318658,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,old_class_accuracy,1,0.1920725215222218,,,,,0.1920725215222218,0.1920725215222218,0.1920725215222218,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,new_class_accuracy,1,0.96028880866426,,,,,0.96028880866426,0.96028880866426,0.96028880866426,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,plasticity_stability_gap,1,0.768216287142038,,,,,0.768216287142038,0.768216287142038,0.768216287142038,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mmd_real_generated,1,0.0737733840942382,,,,,0.0737733840942382,0.0737733840942382,0.0737733840942382,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,wasserstein_real_generated,1,0.2156757265329361,,,,,0.2156757265329361,0.2156757265329361,0.2156757265329361,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,memory_MB,1,418.216911315918,,,,,418.216911315918,418.216911315918,418.216911315918,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,gpu_peak_memory_MB,1,2797.2919921875,,,,,2797.2919921875,2797.2919921875,2797.2919921875,42
ember,hybrid_random_buffer,memory_budget,0,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,elapsed_minutes,1,57.14145979086558,,,,,57.14145979086558,57.14145979086558,57.14145979086558,42
ember,hybrid_random_buffer,memory_budget,10,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,mean_acc_seen,1,0.7286644123940026,,,,,0.7286644123940026,0.7286644123940026,0.7286644123940026,42
ember,hybrid_random_buffer,memory_budget,10,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,min_acc_seen,1,0.5237953952053169,,,,,0.5237953952053169,0.5237953952053169,0.5237953952053169,42
ember,hybrid_random_buffer,memory_budget,10,valid_memory_budget,memory_budget_table,older memory-budget result used only for memory-budget analysis,final_taskwise_average_accuracy,1,0.5924023508096722,,,,,0.5924023508096722,0.5924023508096722,0.5924023508096722,42
