dataset,method,setting_type,k,result_validity,paper_use_category,validity_reason,metric,n,mean,std,se,ci95_low,ci95_high,median,min,max,seeds
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,balanced_accuracy,5,0.7951073555246753,0.003037808929114234,0.0013585494536310532,0.7913354175439722,0.7988792935053783,0.7962775795256956,0.790698538881888,0.797917596643079,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,old_class_accuracy,5,0.7940442208781924,0.005870383196285223,0.00262531517617325,0.7867551774077046,0.8013332643486801,0.796324981017464,0.7866081795897304,0.8009325796046118,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,new_class_accuracy,5,0.8212496298866281,0.07911863489920844,0.03538292918432345,0.723010869345253,0.9194883904280031,0.8266666666666667,0.7458279845956355,0.935374149659864,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,plasticity_stability_gap,5,0.027205409008435842,0.08291960855091443,0.0370827762775035,-0.0757528836743836,0.13016370169125527,0.0400584870769362,-0.0533354212260075,0.1459646072797531,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,mmd_real_generated,5,0.0025450944900512204,0.001103365235893985,0.0004934399342938083,0.0011750855997720558,0.003915103380330385,0.0024579763412475,0.0009938478469848,0.0037696361541748,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,wasserstein_real_generated,5,0.04961035698652262,0.009933348292557997,0.004442328405268229,0.037276476030034526,0.06194423794301072,0.0476003251969814,0.0374893806874752,0.0613666214048862,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,memory_MB,5,531.8472061157227,0.0,0.0,531.8472061157227,531.8472061157227,531.8472061157227,531.8472061157227,531.8472061157227,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,gpu_peak_memory_MB,5,3029.17353515625,42.27083720167558,18.904093089754717,2976.6873584289974,3081.659711883503,3047.68701171875,2974.822265625,3074.224609375,"42,43,44,45,46"
ember,hybrid_random_buffer,final_best_performance,100,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,elapsed_minutes,5,15.116950137615206,0.311399774865278,0.13926221295537838,14.730296248116233,15.503604027114179,15.09244210322698,14.71840405066808,15.582517131169636,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,mean_acc_seen,5,0.7380725952162419,0.01744446564454463,0.007801402202472294,0.7164124302575084,0.7597327601749754,0.7403320114632274,0.7119230735972383,0.7608761601683404,"42,43,44,45,46"
