accuracy,class_id
0.9726027397260274,0
0.6197183098591549,1
0.8811881188118812,2
0.39344262295081966,3
0.9866666666666667,4
0.9380952380952381,5
1.0,6
0.9481834425253127,7
0.9047619047619048,8
1.0,9
1.0,10
0.9770114942528736,11
0.8129496402877698,12
0.9344262295081968,13
0.2713178294573643,14
0.8296155671570954,15
1.0,16
0.7083333333333334,17
0.9844314706700028,18
0.8222222222222222,19
0.9895833333333334,20
0.9915014164305949,21
0.9015544041450777,22
1.0,23
0.7666666666666667,24
0.8531073446327684,25
0.391304347826087,26
0.9523809523809523,27
0.9657387580299786,28
0.7096774193548387,29
0.9803921568627451,30
0.6222222222222222,31
0.9609544468546638,32
0.9487179487179487,33
0.7384105960264901,34
0.6666666666666666,35
0.9462102689486552,36
0.9217391304347826,37
0.7580645161290323,38
0.9565217391304348,39
0.803921568627451,40
1.0,41
0.96,42
1.0,43
0.6590909090909091,44
0.8888888888888888,45
0.84,46
0.4899713467048711,47
0.8865979381443299,48
0.8367174280879864,49
0.30405405405405406,50
0.9809523809523809,51
0.9817629179331308,52
0.7385482734319944,53
0.598705501618123,54
0.5459770114942529,55
0.8289353958143767,56
0.7482014388489209,57
0.7808219178082192,58
0.5435016111707841,59
0.9959016393442623,60
0.8303571428571429,61
0.7510729613733905,62
1.0,63
0.8883495145631068,64
0.7964601769911505,65
0.9905008635578584,66
0.9294117647058824,67
0.6126126126126126,68
0.951271186440678,69
0.8571428571428571,70
0.22,71
1.0,72
1.0,73
0.9411764705882353,74
0.9870550161812298,75
0.1258741258741259,76
0.9467455621301775,77
1.0,78
0.9235294117647059,79
0.5902140672782875,80
0.9286262471220261,81
0.14233576642335766,82
0.9090909090909091,83
0.9666666666666667,84
0.7620689655172413,85
0.7979274611398963,86
0.9659863945578231,87
1.0,88
0.3894736842105263,89
0.9318181818181818,90
0.7441860465116279,91
0.40963855421686746,92
1.0,93
0.7397260273972602,94
0.9959183673469387,95
0.9864864864864865,96
1.0,97
0.9318181818181818,98
0.8650793650793651,99
