f1-score,label,precision,recall,support
0.9726027397260274,0,0.9726027397260274,0.9726027397260274,73.0
0.41217798594847777,1,0.3087719298245614,0.6197183098591549,142.0
0.9151670951156813,2,0.9518716577540107,0.8811881188118812,808.0
0.2077922077922078,3,0.1411764705882353,0.39344262295081966,61.0
0.9548387096774194,4,0.925,0.9866666666666667,75.0
0.9437125748502994,5,0.9493975903614458,0.9380952380952381,420.0
1.0,6,1.0,1.0,62.0
0.9666059502125076,7,0.9857585139318885,0.9481834425253127,1679.0
0.8976377952755905,8,0.890625,0.9047619047619048,63.0
0.8,9,0.6666666666666666,1.0,66.0
0.9681528662420382,10,0.9382716049382716,1.0,76.0
0.9770114942528736,11,0.9770114942528736,0.9770114942528736,174.0
0.8218181818181818,12,0.8308823529411765,0.8129496402877698,139.0
0.8769230769230769,13,0.8260869565217391,0.9344262295081968,61.0
0.25830258302583026,14,0.24647887323943662,0.2713178294573643,129.0
0.8819374369323916,15,0.9413031771674745,0.8296155671570954,2107.0
0.9964664310954063,16,0.9929577464788732,1.0,141.0
0.6415094339622641,17,0.5862068965517241,0.7083333333333334,96.0
0.9910439406661069,18,0.99774584389969,0.9844314706700028,3597.0
0.7184466019417476,19,0.6379310344827587,0.8222222222222222,45.0
0.9947643979057592,20,1.0,0.9895833333333334,96.0
0.9957325746799431,21,1.0,0.9915014164305949,706.0
0.9086161879895561,22,0.9157894736842105,0.9015544041450777,193.0
0.9784172661870504,23,0.9577464788732394,1.0,68.0
0.700507614213198,24,0.6448598130841121,0.7666666666666667,90.0
0.8357933579335793,25,0.8191681735985533,0.8531073446327684,531.0
0.14634146341463414,26,0.09,0.391304347826087,46.0
0.9195402298850575,27,0.8888888888888888,0.9523809523809523,42.0
0.9534883720930233,28,0.941544885177453,0.9657387580299786,467.0
0.4467005076142132,29,0.32592592592592595,0.7096774193548387,62.0
0.975609756097561,30,0.970873786407767,0.9803921568627451,102.0
0.5490196078431373,31,0.49122807017543857,0.6222222222222222,45.0
0.9773855488141202,32,0.9943883277216611,0.9609544468546638,922.0
0.925,33,0.9024390243902439,0.9487179487179487,39.0
0.8213627992633518,34,0.9253112033195021,0.7384105960264901,302.0
0.33043478260869563,35,0.21965317919075145,0.6666666666666666,57.0
0.9555555555555556,36,0.9650872817955112,0.9462102689486552,409.0
0.952808988764045,37,0.986046511627907,0.9217391304347826,230.0
0.7272727272727273,38,0.6988847583643123,0.7580645161290323,248.0
0.7904191616766467,39,0.673469387755102,0.9565217391304348,69.0
0.6029411764705882,40,0.4823529411764706,0.803921568627451,51.0
0.9844961240310077,41,0.9694656488549618,1.0,127.0
0.8865435356200527,42,0.8235294117647058,0.96,175.0
0.9242424242424242,43,0.8591549295774648,1.0,61.0
0.655367231638418,44,0.651685393258427,0.6590909090909091,88.0
0.8,45,0.7272727272727273,0.8888888888888888,45.0
0.5454545454545454,46,0.40384615384615385,0.84,50.0
0.4535809018567639,47,0.4222222222222222,0.4899713467048711,349.0
0.7713004484304933,48,0.6825396825396826,0.8865979381443299,97.0
0.9054703593499657,49,0.9865336658354115,0.8367174280879864,2364.0
0.3010033444816054,50,0.2980132450331126,0.30405405405405406,148.0
0.9493087557603687,51,0.9196428571428571,0.9809523809523809,105.0
0.9584569732937686,52,0.936231884057971,0.9817629179331308,329.0
0.8441401530406766,53,0.9849624060150376,0.7385482734319944,1419.0
0.7115384615384616,54,0.8767772511848341,0.598705501618123,618.0
0.6209150326797386,55,0.7196969696969697,0.5459770114942529,174.0
0.8810444874274661,56,0.9401444788441693,0.8289353958143767,1099.0
0.6819672131147541,57,0.6265060240963856,0.7482014388489209,139.0
0.5906735751295337,58,0.475,0.7808219178082192,73.0
0.6875,59,0.9353049907578558,0.5435016111707841,1862.0
0.9948822927328557,60,0.9938650306748467,0.9959016393442623,488.0
0.4831168831168831,61,0.34065934065934067,0.8303571428571429,112.0
0.7709251101321586,62,0.7918552036199095,0.7510729613733905,233.0
0.9615384615384616,63,0.9259259259259259,1.0,125.0
0.7079303675048356,64,0.5884244372990354,0.8883495145631068,206.0
0.8294930875576036,65,0.8653846153846154,0.7964601769911505,113.0
0.99479618386817,66,0.9991289198606271,0.9905008635578584,1158.0
0.728110599078341,67,0.5984848484848485,0.9294117647058824,85.0
0.38968481375358166,68,0.2857142857142857,0.6126126126126126,111.0
0.9422875131164743,69,0.9334719334719335,0.951271186440678,472.0
0.7317073170731707,70,0.6382978723404256,0.8571428571428571,35.0
0.2018348623853211,71,0.1864406779661017,0.22,50.0
0.9908256880733946,72,0.9818181818181818,1.0,54.0
0.9779735682819384,73,0.9568965517241379,1.0,111.0
0.8888888888888888,74,0.8421052631578947,0.9411764705882353,170.0
0.9591194968553459,75,0.9327217125382263,0.9870550161812298,309.0
0.14285714285714285,76,0.1651376146788991,0.1258741258741259,143.0
0.9467455621301775,77,0.9467455621301775,0.9467455621301775,169.0
0.9759036144578314,78,0.9529411764705882,1.0,81.0
0.839572192513369,79,0.7696078431372549,0.9235294117647059,170.0
0.6411960132890365,80,0.7018181818181818,0.5902140672782875,327.0
0.9471624266144814,81,0.9664536741214057,0.9286262471220261,1303.0
0.23423423423423423,82,0.6610169491525424,0.14233576642335766,822.0
0.804953560371517,83,0.7222222222222222,0.9090909090909091,143.0
0.8923076923076924,84,0.8285714285714286,0.9666666666666667,60.0
0.6528803545051699,85,0.5710594315245479,0.7620689655172413,290.0
0.7917737789203085,86,0.7857142857142857,0.7979274611398963,193.0
0.8580060422960725,87,0.7717391304347826,0.9659863945578231,147.0
0.9904761904761905,88,0.9811320754716981,1.0,52.0
0.4,89,0.4111111111111111,0.3894736842105263,285.0
0.4350132625994695,90,0.2837370242214533,0.9318181818181818,88.0
0.32160804020100503,91,0.20512820512820512,0.7441860465116279,43.0
0.3788300835654596,92,0.35233160621761656,0.40963855421686746,166.0
0.959349593495935,93,0.921875,1.0,118.0
0.7366984993178718,94,0.7336956521739131,0.7397260273972602,365.0
0.8591549295774648,95,0.7554179566563467,0.9959183673469387,490.0
0.8390804597701149,96,0.73,0.9864864864864865,74.0
0.3522727272727273,97,0.21379310344827587,1.0,62.0
0.37272727272727274,98,0.23295454545454544,0.9318181818181818,44.0
0.30704225352112674,99,0.18664383561643835,0.8650793650793651,126.0
0.7507582380980974,macro avg,0.7261097701860112,0.8222755242655954,33704.0
0.8385449189695986,weighted avg,0.8761428123020244,0.8294564443389508,33704.0
