accuracy,class_id
0.39344262295081966,0
1.0,1
0.8985507246376812,2
0.6834532374100719,3
0.9827586206896551,4
0.9881656804733728,5
0.46418338108882523,6
1.0,7
0.24209245742092458,8
0.9819293855991104,9
0.940677966101695,10
0.7553648068669528,11
1.0,12
0.9352941176470588,13
0.9508196721311475,14
0.9219773674806433,15
1.0,16
1.0,17
0.9985835694050992,18
0.7298387096774194,19
0.8482142857142857,20
1.0,21
0.46357615894039733,22
0.8321678321678322,23
0.9864864864864865,24
0.9635974304068522,25
0.9764705882352941,26
0.9318181818181818,27
0.9598698481561823,28
0.9605263157894737,29
0.8564356435643564,30
1.0,31
0.86,32
0.43508771929824563,33
0.8888888888888888,34
0.01620859760394644,35
0.7333333333333333,36
0.9895833333333334,37
0.8341968911917098,38
0.9836734693877551,39
0.28378378378378377,40
0.8932038834951457,41
0.9835924006908463,42
0.9487179487179487,43
0.6310344827586207,44
0.95,45
0.43478260869565216,46
0.28134556574923547,47
0.9901960784313726,48
0.4886731391585761,49
0.9838187702265372,50
0.38506981740064444,51
0.9959016393442623,52
0.6091954022988506,53
0.8034576888080073,54
0.9733333333333334,55
0.9470452801227935,56
0.8295454545454546,57
0.9795918367346939,58
0.9166666666666666,59
0.2558139534883721,60
0.8571428571428571,61
1.0,62
0.5633802816901409,63
1.0,64
0.8941176470588236,65
0.8201438848920863,66
0.7397260273972602,67
0.7787610619469026,68
0.7777777777777778,69
0.9365079365079365,70
0.9314285714285714,71
0.9809523809523809,72
0.23776223776223776,73
0.16,74
0.746031746031746,75
1.0,76
0.9222797927461139,77
0.5777777777777777,78
0.8556701030927835,79
0.40540540540540543,80
1.0,81
0.4759036144578313,82
0.8913043478260869,83
0.8092216582064298,84
1.0,85
0.7534246575342466,86
0.4489795918367347,87
0.9604863221884499,88
0.2631578947368421,89
0.9523809523809523,90
0.4838709677419355,91
0.8627450980392157,92
1.0,93
0.9486552567237164,94
1.0,95
1.0,96
0.967984934086629,97
0.8837209302325582,98
0.9479166666666666,99
