accuracy,class_id
0.8709677419354839,0
0.9848484848484849,1
0.8166666666666667,2
0.956,3
0.5644916540212443,4
0.6946946946946947,5
0.9204545454545454,6
0.5977011494252874,7
1.0,8
0.5622489959839357,9
0.8173913043478261,10
0.13670133729569092,11
1.0,12
0.6246246246246246,13
0.8518518518518519,14
0.6949152542372882,15
0.9106529209621993,16
0.9333333333333333,17
0.9578947368421052,18
0.948051948051948,19
1.0,20
0.9387755102040817,21
0.9814814814814815,22
0.9210526315789473,23
0.8329297820823245,24
0.6190476190476191,25
0.375,26
0.9655172413793104,27
0.7807692307692308,28
0.8461538461538461,29
0.9850746268656716,30
0.5185185185185185,31
1.0,32
0.961038961038961,33
0.387,34
0.5862068965517241,35
0.4521276595744681,36
0.1368909512761021,37
0.7987987987987988,38
0.875,39
0.2571428571428571,40
0.8695652173913043,41
0.9523809523809523,42
0.7551020408163265,43
0.87248322147651,44
0.6363636363636364,45
0.9,46
0.9767441860465116,47
1.0,48
1.0,49
0.8867924528301887,50
0.8707482993197279,51
0.4354166666666667,52
0.8808808808808809,53
0.8478260869565217,54
0.8947368421052632,55
0.8395303326810176,56
0.3032258064516129,57
0.6666666666666666,58
0.9230769230769231,59
0.9811320754716981,60
0.782608695652174,61
0.8556701030927835,62
0.9158878504672897,63
0.98989898989899,64
0.5333333333333333,65
0.7247247247247247,66
0.4064516129032258,67
0.5435435435435435,68
1.0,69
0.44744744744744747,70
0.694,71
1.0,72
0.7789473684210526,73
0.7288401253918495,74
0.9574468085106383,75
0.973,76
0.9525222551928784,77
0.3793103448275862,78
0.9482758620689655,79
0.9259259259259259,80
0.9435483870967742,81
0.6190476190476191,82
0.9368932038834952,83
0.21329987452948557,84
0.8828828828828829,85
0.8809523809523809,86
0.95,87
0.06532663316582915,88
0.9101123595505618,89
0.88,90
0.9782608695652174,91
0.2266949152542373,92
0.9393939393939394,93
0.3777555110220441,94
0.9135802469135802,95
0.9809428284854563,96
0.996,97
0.9090909090909091,98
0.8301886792452831,99
