accuracy,class_id
1.0,0
0.9169169169169169,1
0.7440476190476191,2
0.96,3
0.8,4
0.9532710280373832,5
0.95,6
0.5252225519287834,7
0.9761904761904762,8
0.8695652173913043,9
0.8947368421052632,10
0.9824561403508771,11
0.9761904761904762,12
0.8947368421052632,13
0.35625,14
0.765,15
0.5862068965517241,16
0.9347826086956522,17
0.912621359223301,18
0.5555555555555556,19
0.6857142857142857,20
0.7507507507507507,21
0.9615384615384616,22
0.723,23
0.9787234042553191,24
0.06532663316582915,25
0.8448275862068966,26
0.9354838709677419,27
1.0,28
0.7586206896551724,29
0.4567901234567901,30
0.96,31
0.976,32
0.9001956947162426,33
0.5925925925925926,34
0.6666666666666666,35
0.5325977933801405,36
0.7362637362637363,37
0.8042488619119879,38
0.8166666666666667,39
0.7551020408163265,40
1.0,41
1.0,42
0.7735849056603774,43
0.7551020408163265,44
0.8620689655172413,45
0.9347079037800687,46
0.3133133133133133,47
1.0,48
0.7445141065830722,49
1.0,50
0.3212045169385194,51
0.7090909090909091,52
0.9540229885057471,53
0.3882978723404255,54
0.9213483146067416,55
0.9555555555555556,56
0.7894736842105263,57
0.3096192384769539,58
0.9850746268656716,59
0.6,60
0.6658595641646489,61
0.8438438438438438,62
1.0,63
0.967741935483871,64
0.8518518518518519,65
0.9368421052631579,66
0.7402597402597403,67
0.8571428571428571,68
0.9375,69
0.5478260869565217,70
0.5843373493975904,71
0.9393939393939394,72
0.9090909090909091,73
0.6387096774193548,74
0.6904761904761905,75
0.7938144329896907,76
0.47619047619047616,77
0.07547169811320754,78
0.6521739130434783,79
0.177,80
0.09744779582366589,81
0.9444444444444444,82
0.7507507507507507,83
0.2139673105497771,84
0.298728813559322,85
0.75,86
0.967391304347826,87
0.9583333333333334,88
1.0,89
0.036,90
1.0,91
0.05305305305305305,92
0.7192307692307692,93
0.1016949152542373,94
0.982982982982983,95
0.985985985985986,96
1.0,97
0.9825503355704698,98
0.9727891156462585,99
