f1-score,label,precision,recall,support
0.6933333333333334,0,0.5909090909090909,0.8387096774193549,31.0
0.9496402877697842,1,0.9041095890410958,1.0,66.0
0.8298507462686567,2,0.896774193548387,0.7722222222222223,360.0
0.9735924265072247,3,0.9702085402184707,0.977,1000.0
0.7105751391465677,4,0.9140811455847255,0.5811836115326252,659.0
0.8015695067264574,5,0.910828025477707,0.7157157157157157,999.0
0.9112426035502958,6,0.9506172839506173,0.875,88.0
0.6134969325153374,7,0.6578947368421053,0.5747126436781609,87.0
0.9019607843137255,8,0.8518518518518519,0.9583333333333334,24.0
0.7157894736842105,9,0.9337641357027464,0.5803212851405622,996.0
0.8349514563106796,10,0.945054945054945,0.7478260869565218,115.0
0.176696542893726,11,0.6388888888888888,0.1025260029717682,673.0
0.9572649572649573,12,0.9333333333333333,0.9824561403508771,57.0
0.6507592190889371,13,0.7100591715976331,0.6006006006006006,999.0
0.48,14,0.3287671232876712,0.8888888888888888,27.0
0.4263959390862944,15,0.30434782608695654,0.711864406779661,59.0
0.9326241134751773,16,0.9633699633699634,0.9037800687285223,291.0
0.8842105263157894,17,0.84,0.9333333333333333,45.0
0.983957219251337,18,1.0,0.968421052631579,95.0
0.7682119205298014,19,0.7837837837837838,0.7532467532467533,77.0
0.9259259259259259,20,0.8620689655172413,1.0,25.0
0.5882352941176471,21,0.4326923076923077,0.9183673469387755,49.0
0.9814814814814815,22,0.9814814814814815,0.9814814814814815,54.0
0.868421052631579,23,0.868421052631579,0.868421052631579,38.0
0.9356014580801945,24,0.9390243902439024,0.9322033898305084,413.0
0.6950354609929078,25,0.8596491228070176,0.5833333333333334,84.0
0.41379310344827586,26,0.5806451612903226,0.32142857142857145,168.0
0.7863247863247863,27,0.7796610169491526,0.7931034482758621,58.0
0.8065173116089613,28,0.8571428571428571,0.7615384615384615,260.0
0.525096525096525,29,0.40476190476190477,0.7472527472527473,91.0
0.9777777777777777,30,0.9705882352941176,0.9850746268656716,67.0
0.43636363636363634,31,0.42857142857142855,0.4444444444444444,27.0
0.9565217391304348,32,0.9166666666666666,1.0,44.0
0.9423076923076923,33,0.930379746835443,0.9545454545454546,308.0
0.497348261638185,34,0.6054519368723099,0.422,1000.0
0.5238095238095238,35,0.8461538461538461,0.3793103448275862,29.0
0.7730061349693251,36,0.9130434782608695,0.6702127659574468,188.0
0.25555555555555554,37,0.6330275229357798,0.16009280742459397,431.0
0.8794476898566118,38,0.9366515837104072,0.8288288288288288,999.0
0.5094339622641509,39,0.36486486486486486,0.84375,32.0
0.20224719101123595,40,0.47368421052631576,0.12857142857142856,70.0
0.5633802816901409,41,0.4166666666666667,0.8695652173913043,23.0
0.9230769230769231,42,1.0,0.8571428571428571,21.0
0.38636363636363635,43,0.2677165354330709,0.6938775510204082,49.0
0.9256987048398091,44,0.9404432132963989,0.9114093959731544,745.0
0.6304347826086957,45,0.7837837837837838,0.5272727272727272,55.0
0.9375,46,0.9782608695652174,0.9,50.0
0.9318181818181818,47,0.9111111111111111,0.9534883720930233,43.0
0.9767441860465116,48,0.9545454545454546,1.0,84.0
0.9019607843137255,49,0.8518518518518519,0.9583333333333334,24.0
0.23783783783783785,50,0.138801261829653,0.8301886792452831,53.0
0.8442906574394463,51,0.8591549295774648,0.8299319727891157,147.0
0.4667609618104668,52,0.7268722466960352,0.34375,480.0
0.8840970350404312,53,0.9579439252336449,0.8208208208208209,999.0
0.627906976744186,54,0.675,0.5869565217391305,46.0
0.5454545454545454,55,0.39759036144578314,0.868421052631579,38.0
0.8805668016194332,56,0.9119496855345912,0.8512720156555773,511.0
0.3469387755102041,57,0.8292682926829268,0.21935483870967742,155.0
0.4230769230769231,58,0.3548387096774194,0.5238095238095238,21.0
0.5641025641025641,59,0.4230769230769231,0.8461538461538461,26.0
0.8188976377952756,60,0.7027027027027027,0.9811320754716981,53.0
0.656934306569343,61,0.6617647058823529,0.6521739130434783,69.0
0.6097560975609756,62,0.5033557046979866,0.7731958762886598,97.0
0.8272727272727273,63,0.8053097345132744,0.8504672897196262,107.0
0.7421383647798742,64,0.9833333333333333,0.5959595959595959,99.0
0.5073529411764706,65,0.5036496350364964,0.5111111111111111,135.0
0.8054452637549632,66,0.9293193717277487,0.7107107107107107,999.0
0.5236051502145923,67,0.782051282051282,0.3935483870967742,155.0
0.6914833615341229,68,0.7919896640826873,0.6136136136136137,999.0
0.9803921568627451,69,0.9615384615384616,1.0,25.0
0.5152354570637119,70,0.8359550561797753,0.37237237237237236,999.0
0.6422976501305483,71,0.924812030075188,0.492,1000.0
0.972568578553616,72,0.9466019417475728,1.0,195.0
0.6994535519125683,73,0.7272727272727273,0.6736842105263158,190.0
0.7141568981064021,74,0.8407643312101911,0.6206896551724138,638.0
0.9782608695652174,75,1.0,0.9574468085106383,47.0
0.5891472868217055,76,0.9976133651551312,0.418,1000.0
0.94,77,0.90633608815427,0.9762611275964391,337.0
0.1694915254237288,78,0.11235955056179775,0.3448275862068966,29.0
0.8306878306878307,79,0.7696078431372549,0.9022988505747126,174.0
0.4,80,0.32558139534883723,0.5185185185185185,27.0
0.8327402135231317,81,0.7452229299363057,0.9435483870967742,124.0
0.42424242424242425,82,0.3684210526315789,0.5,42.0
0.8138528138528138,83,0.734375,0.912621359223301,206.0
0.3422680412371134,84,0.9595375722543352,0.20828105395232122,797.0
0.8189415041782729,85,0.7636363636363637,0.8828828828828829,333.0
0.8539325842696629,86,0.8085106382978723,0.9047619047619048,42.0
0.7058823529411765,87,0.5806451612903226,0.9,20.0
0.08598130841121496,88,0.6133333333333333,0.04623115577889447,995.0
0.8603351955307262,89,0.8555555555555555,0.8651685393258427,89.0
0.34146341463414637,90,0.21428571428571427,0.84,25.0
0.9090909090909091,91,0.8490566037735849,0.9782608695652174,92.0
0.3575757575757576,92,0.6276595744680851,0.25,472.0
0.7692307692307693,93,0.6666666666666666,0.9090909090909091,33.0
0.5472358292512246,94,0.9071925754060325,0.39178356713426854,998.0
0.20170454545454544,95,0.11396468699839486,0.8765432098765432,81.0
0.2696199070276183,96,0.15608675003957576,0.9889669007021064,997.0
0.7174855491329479,97,0.5616515837104072,0.993,1000.0
0.8,98,0.7142857142857143,0.9090909090909091,33.0
0.5193370165745856,99,0.3671875,0.8867924528301887,53.0
