class_id,class_label,precision,recall,f1_score,support
0,42,0.42777777777777776,0.5703703703703704,0.4888888888888888,135
1,54,0.8914728682170543,0.9001956947162426,0.8958130477117818,511
2,27,0.3511450381679389,0.8363636363636363,0.49462365591397844,55
3,93,0.7029339853300733,0.5755755755755756,0.6329113924050633,999
4,39,0.5222222222222223,0.94,0.6714285714285715,50
5,65,0.8315789473684211,0.8876404494382022,0.858695652173913,89
6,7,0.6376811594202898,0.9777777777777777,0.7719298245614036,45
7,26,0.6187290969899666,0.274888558692422,0.38065843621399176,673
8,24,0.7345132743362832,0.9540229885057471,0.83,174
9,60,0.7709923664122137,0.8782608695652174,0.8211382113821138,115
10,86,0.78125,1.0,0.8771929824561403,25
11,30,0.6888888888888889,0.9393939393939394,0.7948717948717948,33
12,37,0.9253246753246753,0.8649468892261002,0.8941176470588236,659
13,70,0.6787878787878788,0.8615384615384616,0.7593220338983052,260
14,19,0.5185185185185185,0.8333333333333334,0.639269406392694,84
15,99,0.9014267185473411,0.6956956956956957,0.7853107344632768,999
16,96,0.8217338217338217,0.9033557046979865,0.860613810741688,745
17,33,0.6968698517298187,0.42342342342342343,0.526774595267746,999
18,66,0.3125,0.9375,0.46875,32
19,68,0.8571428571428571,0.9782608695652174,0.9137055837563451,92
20,79,0.9339622641509434,0.8918918918918919,0.9124423963133641,999
21,38,0.5766423357664233,0.9080459770114943,0.7053571428571428,87
22,5,0.5154419595314164,0.484,0.4992264053635895,1000
23,69,0.8142857142857143,1.0,0.8976377952755905,57
24,46,0.6794055201698513,0.4015056461731493,0.5047318611987383,797
25,90,0.28,0.5185185185185185,0.36363636363636365,27
26,87,0.5061728395061729,0.9761904761904762,0.6666666666666666,42
27,92,0.9084967320261438,0.9553264604810997,0.931323283082077,291
28,91,0.9950248756218906,1.0,0.9975062344139651,1000
29,76,0.9649484536082474,0.936,0.950253807106599,1000
30,83,0.45251396648044695,0.8350515463917526,0.5869565217391304,97
31,4,0.2631578947368421,0.6779661016949152,0.37914691943127965,59
32,73,0.9444444444444444,0.9055690072639225,0.9245982694684797,413
33,85,0.7142857142857143,0.9090909090909091,0.8,33
34,0,0.417910447761194,0.9032258064516129,0.5714285714285714,31
35,48,0.8636363636363636,0.7755102040816326,0.8172043010752688,147
36,25,0.45454545454545453,0.5952380952380952,0.5154639175257733,168
37,98,0.9787234042553191,0.9787234042553191,0.9787234042553191,47
38,32,0.835985312117503,0.6850551654964895,0.75303197353914,997
39,53,0.5405405405405406,1.0,0.7017543859649124,20
40,58,0.8076923076923077,1.0,0.8936170212765957,21
41,40,0.7716535433070866,0.9158878504672897,0.8376068376068376,107
42,28,0.8226950354609929,0.6170212765957447,0.7051671732522796,188
43,15,0.21052631578947367,0.96,0.3453237410071942,25
44,47,0.7266009852216748,0.6145833333333334,0.6659142212189616,480
45,17,0.9105691056910569,0.9970326409495549,0.9518413597733711,337
46,13,0.51,0.9622641509433962,0.6666666666666667,53
47,43,0.4756554307116105,0.29466357308584684,0.3638968481375358,431
48,21,0.627906976744186,0.9310344827586207,0.7499999999999999,58
49,62,0.7222222222222222,0.8305555555555556,0.7726098191214471,360
50,44,0.23507462686567165,0.9,0.37278106508875736,70
51,6,0.8864795918367347,0.6956956956956957,0.7795849691531127,999
52,52,0.4927536231884058,0.7391304347826086,0.591304347826087,46
53,10,0.9108910891089109,0.968421052631579,0.9387755102040817,95
54,34,0.22935779816513763,0.9259259259259259,0.36764705882352944,27
55,80,0.9767441860465116,1.0,0.988235294117647,84
56,41,0.1267605633802817,0.8490566037735849,0.22058823529411764,53
57,8,0.7403100775193798,0.9271844660194175,0.8232758620689655,206
58,49,0.6019417475728155,0.8985507246376812,0.7209302325581395,69
59,56,0.8453237410071942,0.7366771159874608,0.7872696817420434,638
60,9,0.3356643356643357,0.9795918367346939,0.5,49
61,64,0.12698412698412698,0.7619047619047619,0.21768707482993196,21
62,97,0.9705882352941176,0.9850746268656716,0.9777777777777777,67
63,11,0.9611650485436893,1.0,0.9801980198019802,99
64,2,0.4791666666666667,0.9583333333333334,0.638888888888889,24
65,12,0.8650793650793651,0.8790322580645161,0.8720000000000001,124
66,63,0.846,0.8468468468468469,0.8464232116058029,999
67,94,0.7256493506493507,0.44744744744744747,0.5535603715170279,999
68,29,0.9361702127659575,1.0,0.967032967032967,44
69,78,0.84,0.9545454545454546,0.8936170212765958,88
70,50,0.38181818181818183,0.9130434782608695,0.5384615384615384,23
71,51,0.15384615384615385,0.8888888888888888,0.2622950819672132,27
72,75,0.34814814814814815,0.8867924528301887,0.5,53
73,16,0.2413793103448276,0.9210526315789473,0.3825136612021858,38
74,81,0.1346153846153846,0.9655172413793104,0.2362869198312236,29
75,77,0.65,0.5032258064516129,0.5672727272727273,155
76,61,0.7708333333333334,0.6673346693386774,0.7153598281417831,998
77,72,0.6836027713625866,0.8888888888888888,0.7728459530026108,333
78,18,0.5806451612903226,0.9473684210526315,0.72,38
79,31,0.7822410147991543,0.74,0.7605344295991777,1000
80,82,0.24770642201834864,0.9310344827586207,0.391304347826087,29
81,74,0.7058823529411765,0.935064935064935,0.8044692737430168,77
82,36,0.941747572815534,0.9948717948717949,0.9675810473815462,195
83,14,0.46530612244897956,0.11457286432160804,0.1838709677419355,995
84,1,0.8918918918918919,1.0,0.9428571428571428,66
85,57,0.5128205128205128,0.9523809523809523,0.6666666666666666,42
86,88,0.6307692307692307,0.6473684210526316,0.638961038961039,190
87,71,0.22857142857142856,1.0,0.3720930232558139,24
88,67,0.7696476964769647,0.922077922077922,0.8389955686853766,308
89,89,0.7611111111111111,0.8838709677419355,0.817910447761194,155
90,22,0.6231884057971014,1.0,0.7678571428571428,43
91,55,0.2247191011235955,0.8163265306122449,0.3524229074889867,49
92,23,0.32806324110671936,0.9120879120879121,0.4825581395348837,91
93,95,0.5079365079365079,0.7901234567901234,0.6183574879227053,81
94,84,0.7288329519450801,0.6395582329317269,0.6812834224598929,996
95,3,0.7834782608695652,0.901,0.838139534883721,1000
96,59,0.11059907834101383,0.9230769230769231,0.19753086419753088,26
97,45,0.5555555555555556,1.0,0.7142857142857143,25
98,35,0.5266393442622951,0.5444915254237288,0.5354166666666668,472
99,20,0.7397260273972602,1.0,0.8503937007874016,54
macro_avg,macro_avg,0.6304056276932389,0.8337593429685971,0.6793185301303976,28559
weighted_avg,weighted_avg,0.7525087184146384,0.7132952834483001,0.7143605075477201,28559
