accuracy,class_id
0.8601398601398601,0
1.0,1
0.7137931034482758,2
0.8222222222222222,3
0.9822485207100592,4
0.9791666666666666,5
0.9974093264248705,6
0.8311258278145696,7
0.9741100323624595,8
0.9204545454545454,9
0.6666666666666666,10
0.7467811158798283,11
0.43373493975903615,12
0.927536231884058,13
0.9452380952380952,14
0.8571428571428571,15
0.8636363636363636,16
0.9,17
0.7333333333333333,18
0.5753424657534246,19
0.9206349206349206,20
0.5804597701149425,21
0.7286821705426356,22
0.9864864864864865,23
0.8057553956834532,24
0.9508196721311475,25
0.5614035087719298,26
0.6511627906976745,27
0.9761904761904762,28
1.0,29
0.3114754098360656,30
0.9458010720667064,31
1.0,32
0.84,33
0.9769252154573256,34
0.3006993006993007,35
0.7217125382262997,36
0.14,37
0.5492227979274611,38
1.0,39
0.9809523809523809,40
0.9647058823529412,41
0.35789473684210527,42
0.9550321199143469,43
1.0,44
0.9959016393442623,45
0.5938511326860841,46
0.31690140845070425,47
0.7342465753424657,48
0.9803921568627451,49
0.9942528735632183,50
0.9109746738296239,51
1.0,52
0.0681265206812652,53
0.8495145631067961,54
1.0,55
0.9257142857142857,56
0.7060964513193813,57
0.28378378378378377,58
0.16279069767441862,59
0.9609544468546638,60
0.6704545454545454,61
0.8222222222222222,62
0.8737623762376238,63
0.5633602278120551,64
0.990084985835694,65
0.4954954954954955,66
0.6,67
0.9304347826086956,68
0.9866666666666667,69
1.0,70
0.7916666666666666,71
1.0,72
0.9448979591836735,73
0.4782608695652174,74
1.0,75
0.8141592920353983,76
0.9736842105263158,77
0.9088983050847458,78
0.7459677419354839,79
1.0,80
0.8548387096774194,81
0.9727891156462585,82
0.7890772128060264,83
0.805414551607445,84
0.7380952380952381,85
1.0,86
0.9726027397260274,87
0.8823529411764706,88
0.95,89
0.4297994269340974,90
0.7678571428571429,91
0.9513677811550152,92
0.9230769230769231,93
1.0,94
0.9849624060150376,95
0.9484536082474226,96
0.8561151079136691,97
0.9481865284974094,98
0.980440097799511,99
