accuracy,class_id
0.9863013698630136,0
0.9470588235294117,1
0.40963855421686746,2
0.28102189781021897,3
0.9885057471264368,4
0.9320388349514563,5
0.9870550161812298,6
0.28,7
1.0,8
0.9230769230769231,9
1.0,10
0.6326860841423948,11
1.0,12
0.7380952380952381,13
0.9822485207100592,14
0.6770833333333334,15
0.8601485148514851,16
0.7041095890410959,17
0.9388753056234719,18
0.9486081370449678,19
1.0,20
0.7096774193548387,21
0.9217391304347826,22
0.9420289855072463,23
0.8888888888888888,24
0.7797998180163785,25
0.8345323741007195,26
0.9523809523809523,27
1.0,28
0.8305084745762712,29
0.6549295774647887,30
0.7456819535437761,31
0.7906976744186046,32
0.9901960784313726,33
0.7706422018348624,34
1.0,35
0.9545454545454546,36
0.9959016393442623,37
0.9657142857142857,38
0.9324635456638527,39
0.916083916083916,40
0.8963730569948186,41
0.7122302158273381,42
0.7286821705426356,43
0.9795918367346939,44
0.7058823529411765,45
0.7561761546723953,46
0.36486486486486486,47
0.7444444444444445,48
1.0,49
1.0,50
0.9598698481561823,51
0.6920529801324503,52
0.9965457685664939,53
0.6,54
0.9827634139560745,55
0.6724137931034483,56
0.7397260273972602,57
0.7045454545454546,58
0.9971671388101983,59
0.29457364341085274,60
0.5869565217391305,61
0.88,62
1.0,63
0.9294117647058824,64
0.6140350877192983,65
0.8571428571428571,66
0.9857142857142858,67
0.6216216216216216,68
0.9787234042553191,69
0.16393442622950818,70
0.9895833333333334,71
0.43157894736842106,72
0.766497461928934,73
0.96,74
0.8,75
0.9016393442622951,76
0.0979020979020979,77
1.0,78
1.0,79
0.9666666666666667,80
0.7296137339055794,81
0.6190476190476191,82
0.8556701030927835,83
0.27793696275071633,84
0.75,85
0.6653225806451613,86
0.917098445595855,87
0.9868421052631579,88
0.8087327954437589,89
1.0,90
0.7,91
0.8977272727272727,92
1.0,93
0.9491525423728814,94
0.9714285714285714,95
0.9809523809523809,96
0.9941176470588236,97
0.9864864864864865,98
0.8672566371681416,99
