class_id,class_label,precision,recall,f1_score,support
0,0,0.4027777777777778,0.9354838709677419,0.5631067961165049,31
1,1,0.9295774647887324,1.0,0.9635036496350364,66
2,62,0.7390243902439024,0.8416666666666667,0.7870129870129869,360
3,76,0.9715447154471545,0.956,0.9637096774193548,1000
4,37,0.9089430894308943,0.8482549317147192,0.8775510204081632,659
5,99,0.8871595330739299,0.6846846846846847,0.7728813559322033,999
6,78,0.9021739130434783,0.9431818181818182,0.9222222222222224,88
7,38,0.5428571428571428,0.8735632183908046,0.6696035242290749,87
8,2,0.46153846153846156,1.0,0.631578947368421,24
9,84,0.8171091445427728,0.5562248995983936,0.6618876941457587,996
10,60,0.6167664670658682,0.8956521739130435,0.7304964539007092,115
11,26,0.6144200626959248,0.2912332838038633,0.3951612903225807,673
12,69,0.7647058823529411,0.9122807017543859,0.8319999999999999,57
13,33,0.680089485458613,0.6086086086086087,0.6423666138404649,999
14,51,0.11261261261261261,0.9259259259259259,0.2008032128514056,27
15,4,0.30128205128205127,0.7966101694915254,0.4372093023255814,59
16,92,0.9251700680272109,0.9347079037800687,0.92991452991453,291
17,7,0.569620253164557,1.0,0.7258064516129034,45
18,10,0.912621359223301,0.9894736842105263,0.9494949494949495,95
19,74,0.7608695652173914,0.9090909090909091,0.8284023668639053,77
20,45,0.6756756756756757,1.0,0.8064516129032258,25
21,9,0.44329896907216493,0.8775510204081632,0.5890410958904109,49
22,20,0.8181818181818182,1.0,0.9,54
23,18,0.8222222222222222,0.9736842105263158,0.891566265060241,38
24,73,0.9564032697547684,0.8498789346246973,0.9,413
25,19,0.539568345323741,0.8928571428571429,0.6726457399103138,84
26,25,0.4697508896797153,0.7857142857142857,0.5879732739420935,168
27,21,0.5454545454545454,0.9310344827586207,0.6878980891719746,58
28,70,0.7562724014336918,0.8115384615384615,0.7829313543599258,260
29,23,0.4262295081967213,0.8571428571428571,0.5693430656934306,91
30,97,0.9705882352941176,0.9850746268656716,0.9777777777777777,67
31,90,0.25757575757575757,0.6296296296296297,0.3655913978494624,27
32,29,0.8979591836734694,1.0,0.9462365591397849,44
33,67,0.9137380191693291,0.9285714285714286,0.9210950080515298,308
34,5,0.5553047404063205,0.492,0.5217391304347826,1000
35,82,0.5094339622641509,0.9310344827586207,0.6585365853658537,29
36,28,0.7837837837837838,0.7712765957446809,0.7774798927613941,188
37,43,0.416,0.12064965197215777,0.18705035971223022,431
38,63,0.9192982456140351,0.7867867867867868,0.8478964401294498,999
39,66,0.23622047244094488,0.9375,0.3773584905660377,32
40,44,0.3387096774193548,0.9,0.49218749999999994,70
41,50,0.3548387096774194,0.9565217391304348,0.5176470588235295,23
42,58,0.9130434782608695,1.0,0.9545454545454545,21
43,55,0.2619047619047619,0.8979591836734694,0.40552995391705066,49
44,96,0.8892045454545454,0.8402684563758389,0.8640441683919944,745
45,27,0.4,0.8,0.5333333333333333,55
46,39,0.4016393442622951,0.98,0.5697674418604652,50
47,22,0.7818181818181819,1.0,0.8775510204081634,43
48,80,0.9882352941176471,1.0,0.9940828402366864,84
49,71,0.43636363636363634,1.0,0.6075949367088608,24
50,41,0.13687150837988826,0.9245283018867925,0.2384428223844282,53
51,48,0.7333333333333333,0.8979591836734694,0.8073394495412844,147
52,47,0.7268518518518519,0.6541666666666667,0.6885964912280703,480
53,79,0.9355860612460402,0.8868868868868869,0.9105858170606371,999
54,52,0.3783783783783784,0.9130434782608695,0.5350318471337581,46
55,16,0.18888888888888888,0.8947368421052632,0.31192660550458723,38
56,54,0.8870967741935484,0.8610567514677103,0.8738828202581925,511
57,89,0.7315789473684211,0.896774193548387,0.8057971014492753,155
58,64,0.25,0.8095238095238095,0.38202247191011235,21
59,59,0.25,0.9615384615384616,0.3968253968253968,26
60,13,0.5591397849462365,0.9811320754716981,0.7123287671232875,53
61,49,0.5803571428571429,0.9420289855072463,0.718232044198895,69
62,83,0.43915343915343913,0.8556701030927835,0.5804195804195804,97
63,40,0.6917808219178082,0.9439252336448598,0.7984189723320158,107
64,11,0.9705882352941176,1.0,0.9850746268656716,99
65,42,0.3111111111111111,0.6222222222222222,0.4148148148148148,135
66,6,0.875,0.7427427427427428,0.8034650785056849,999
67,77,0.6739130434782609,0.4,0.5020242914979757,155
68,94,0.7404371584699454,0.5425425425425425,0.6262276140958983,999
69,86,0.8928571428571429,1.0,0.9433962264150945,25
70,93,0.7003841229193342,0.5475475475475475,0.6146067415730336,999
71,31,0.8477987421383648,0.674,0.750974930362117,1000
72,36,0.9466019417475728,1.0,0.972568578553616,195
73,88,0.5746268656716418,0.8105263157894737,0.6724890829694323,190
74,56,0.8384201077199281,0.731974921630094,0.7815899581589958,638
75,98,0.9791666666666666,1.0,0.9894736842105264,47
76,91,0.9930486593843099,1.0,0.9965122072745392,1000
77,17,0.9201183431952663,0.9228486646884273,0.9214814814814816,337
78,81,0.13526570048309178,0.9655172413793104,0.23728813559322032,29
79,24,0.7124463519313304,0.9540229885057471,0.8157248157248157,174
80,34,0.17391304347826086,0.5925925925925926,0.2689075630252101,27
81,12,0.7837837837837838,0.9354838709677419,0.8529411764705881,124
82,87,0.5384615384615384,1.0,0.7000000000000001,42
83,8,0.6866197183098591,0.9466019417475728,0.7959183673469387,206
84,46,0.7327188940092166,0.3989962358845671,0.5166531275385865,797
85,72,0.6718061674008811,0.9159159159159159,0.7750952986022872,333
86,57,0.43956043956043955,0.9523809523809523,0.6015037593984962,42
87,53,0.5263157894736842,1.0,0.6896551724137931,20
88,14,0.5678391959798995,0.1135678391959799,0.18927973199329984,995
89,65,0.5944055944055944,0.9550561797752809,0.7327586206896551,89
90,15,0.11574074074074074,1.0,0.2074688796680498,25
91,68,0.7540983606557377,1.0,0.8598130841121495,92
92,35,0.6363636363636364,0.4745762711864407,0.5436893203883495,472
93,85,0.40540540540540543,0.9090909090909091,0.5607476635514019,33
