accuracy,class_id
1.0,0
0.7197197197197197,1
0.9180576631259484,2
1.0,3
0.3142857142857143,4
0.7037037037037037,5
0.9655172413793104,6
0.9787234042553191,7
0.7506053268765133,8
0.8765432098765432,9
0.9130434782608695,10
0.9056603773584906,11
1.0,12
1.0,13
0.92,14
0.9629629629629629,15
1.0,16
1.0,17
1.0,18
1.0,19
0.9347826086956522,20
0.948051948051948,21
1.0,22
0.9384615384615385,23
0.5625625625625625,24
0.970873786407767,25
0.21329987452948557,26
0.99,27
0.9628180039138943,28
0.06030150753768844,29
0.06960556844547564,30
0.2033898305084746,31
0.9725085910652921,32
0.825,33
0.8035714285714286,34
0.98,35
0.938255033557047,36
0.9970326409495549,37
0.8867924528301887,38
0.7847847847847848,39
0.725925925925926,40
0.586864406779661,41
1.0,42
0.42,43
1.0,44
1.0,45
0.92,46
0.8840579710144928,47
0.96875,48
0.9419354838709677,49
0.6208333333333333,50
0.9795918367346939,51
0.23922734026745915,52
0.9555555555555556,53
0.6676676676676677,54
0.967741935483871,55
0.7011494252873564,56
0.9891304347826086,57
0.5238095238095238,58
0.9354838709677419,59
0.7445141065830722,60
0.896551724137931,61
0.9393939393939394,62
0.9655172413793104,63
0.9772727272727273,64
1.0,65
0.8408408408408409,66
0.8157894736842105,67
0.8918918918918919,68
0.9230769230769231,69
0.8762886597938144,70
0.9775280898876404,71
0.8404255319148937,72
1.0,73
0.9431818181818182,74
0.9850746268656716,75
0.7037037037037037,76
0.8775510204081632,77
0.6789473684210526,78
0.5451807228915663,79
0.9419354838709677,80
0.9090909090909091,81
0.9359359359359359,82
0.9615384615384616,83
1.0,84
0.9795918367346939,85
0.845,86
0.551654964894684,87
0.4774774774774775,88
1.0,89
1.0,90
0.8727272727272727,91
0.8260869565217391,92
0.7924528301886793,93
0.8947368421052632,94
0.9523809523809523,95
1.0,96
0.9626168224299065,97
0.9824561403508771,98
0.9759519038076152,99
