accuracy,class_id
0.9339853300733496,0
0.7750355956336022,1
0.9593147751605996,2
0.22349570200573066,3
0.746031746031746,4
0.9523809523809523,5
0.9864864864864865,6
0.8482142857142857,7
0.849009900990099,8
0.9206349206349206,9
0.9609544468546638,10
0.7126436781609196,11
0.82,12
0.9799833194328608,13
0.9666666666666667,14
0.5647249190938511,15
0.7195207892882312,16
0.7910321489001692,17
0.9230769230769231,18
0.2786885245901639,19
0.9770114942528736,20
0.876770538243626,21
0.9466666666666667,22
0.6,23
0.43373493975903615,24
0.6744186046511628,25
0.8,26
0.14728682170542637,27
0.5225225225225225,28
0.8345323741007195,29
0.7916287534121929,30
0.9352941176470588,31
0.7266187050359713,32
0.9404761904761905,33
0.8493408662900188,34
0.9111111111111111,35
1.0,36
0.9822485207100592,37
0.9870550161812298,38
0.9478127398311589,39
0.9803921568627451,40
0.9817629179331308,41
0.9576271186440678,42
0.04895104895104895,43
1.0,44
0.7647058823529411,45
0.7661290322580645,46
0.9294117647058824,47
0.7551724137931034,48
0.2141119221411192,49
0.9117647058823529,50
0.8985507246376812,51
0.9090909090909091,52
1.0,53
0.8576158940397351,54
1.0,55
0.9726027397260274,56
0.9217391304347826,57
0.7889908256880734,58
0.3028169014084507,59
0.9142857142857143,60
0.9868421052631579,61
0.49785177228786254,62
0.06521739130434782,63
0.92,64
1.0,65
0.831858407079646,66
0.9835924006908463,67
0.4421052631578947,68
0.8571428571428571,69
1.0,70
0.04195804195804196,71
1.0,72
0.9318181818181818,73
0.7741935483870968,74
0.9119170984455959,75
1.0,76
1.0,77
0.9795918367346939,78
0.9487790351399643,79
0.9344262295081968,80
1.0,81
0.8592233009708737,82
0.9375,83
1.0,84
1.0,85
0.8290155440414507,86
0.2,87
0.6491228070175439,88
0.6781115879828327,89
0.7222222222222222,90
0.865979381443299,91
0.9959016393442623,92
0.5833333333333334,93
0.9877551020408163,94
0.9809523809523809,95
0.9808219178082191,96
0.7837837837837838,97
1.0,98
0.863013698630137,99
