class_id,class_label,precision,recall,f1_score,support
0,71,0.9113924050632911,0.9863013698630136,0.9473684210526315,73
1,33,0.8306010928961749,0.8941176470588236,0.8611898016997168,170
2,37,0.27755102040816326,0.40963855421686746,0.3309002433090024,166
3,10,0.47161572052401746,0.13138686131386862,0.2055185537583254,822
4,44,0.8526315789473684,0.9310344827586207,0.8901098901098902,174
5,34,0.6,0.9174757281553398,0.72552783109405,206
6,24,0.9212121212121213,0.9838187702265372,0.9514866979655712,309
7,98,0.08108108108108109,0.18,0.11180124223602485,50
8,73,0.8611111111111112,1.0,0.9253731343283582,62
9,95,0.7659574468085106,0.9230769230769231,0.8372093023255814,39
10,50,0.9921259842519685,0.9921259842519685,0.9921259842519685,127
11,13,0.9328358208955224,0.4045307443365696,0.5643340857787811,618
12,53,0.8978102189781022,0.984,0.9389312977099237,125
13,57,0.5802469135802469,0.746031746031746,0.6527777777777778,126
14,39,1.0,0.9822485207100592,0.9910447761194029,169
15,51,0.40512820512820513,0.8229166666666666,0.5429553264604811,96
16,11,0.9316770186335404,0.7425742574257426,0.8264462809917354,808
17,21,0.8227848101265823,0.7123287671232876,0.7635829662261381,365
18,20,0.9566326530612245,0.9168704156479217,0.9363295880149811,409
19,15,0.9225806451612903,0.9186295503211992,0.9206008583690988,467
20,52,0.9830508474576272,0.9830508474576272,0.9830508474576272,118
21,74,0.32926829268292684,0.43548387096774194,0.375,62
22,29,0.9671361502347418,0.8956521739130435,0.9300225733634312,230
23,70,0.7647058823529411,0.9420289855072463,0.8441558441558441,69
24,93,0.5,0.8444444444444444,0.6280991735537189,45
25,8,0.9523269012485811,0.7634212920837125,0.8474747474747474,1099
26,46,0.859504132231405,0.7482014388489209,0.8,139
27,91,0.975609756097561,0.9523809523809523,0.963855421686747,42
28,54,0.9568965517241379,1.0,0.9779735682819383,111
29,14,0.8309278350515464,0.7589453860640302,0.7933070866141733,531
30,43,0.34285714285714286,0.5070422535211268,0.4090909090909091,142
31,4,0.9906073888541015,0.9422275163787969,0.9658119658119658,1679
32,92,0.19402985074626866,0.6046511627906976,0.2937853107344633,43
33,62,0.8938053097345132,0.9901960784313726,0.9395348837209303,102
34,25,0.6574074074074074,0.6513761467889908,0.6543778801843319,327
35,76,0.8243243243243243,1.0,0.9037037037037037,61
36,96,0.4819277108433735,0.9090909090909091,0.6299212598425197,44
37,17,1.0,0.9918032786885246,0.9958847736625513,488
38,41,0.8971428571428571,0.8971428571428571,0.8971428571428571,175
39,6,0.9840989399293286,0.8549501151189562,0.9149897330595482,1303
40,42,0.7471264367816092,0.9090909090909091,0.8201892744479494,143
41,35,0.7745098039215687,0.8186528497409327,0.795969773299748,193
42,45,0.5644171779141104,0.6618705035971223,0.609271523178808,139
